0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
8,7,6,8,12,3,4,7,7,6,9,3,11,9,9,13,6,3,7,2,4
5,3,6,3,13,8,6,4,15,3,7,2,7,9,6,4,8,7,1,6,4
4,6,2,5,6,5,10,16,9,11,10,10,5,9,5,3,6,5,4,6,4
1,4,0,7,7,3,11,16,5,5,13,5,4,13,9,6,5,3,3,1,4
5,5,2,12,6,4,7,20,4,3,8,1,3,12,14,4,10,3,5,3,4
4,4,4,7,7,2,2,10,2,6,2,0,3,9,4,4,1,1,3,6,4
1,0,2,2,11,1,2,8,1,2,6,3,0,2,2,2,3,2,0,2,4
0,2,3,6,4,3,5,10,2,1,7,1,2,8,4,3,10,1,0,2,4
3,0,21,1,10,0,6,6,5,6,9,5,2,7,3,13,3,2,1,16,4
2,7,2,5,8,6,1,9,3,2,5,2,2,6,3,1,6,2,3,6,4
9,1,8,9,4,1,6,9,6,13,4,10,1,8,6,9,5,3,2,14,4
0,6,4,10,11,3,3,8,1,3,2,3,2,7,5,2,4,3,1,2,4
12,2,13,12,7,12,8,5,13,4,17,9,0,12,16,14,5,5,4,9,4
6,7,5,2,9,12,3,4,10,4,3,1,3,12,3,14,7,1,2,1,4
5,2,18,2,1,2,8,0,3,8,8,17,0,2,2,9,1,0,1,5,4
4,1,6,0,10,6,5,6,9,3,1,2,3,6,12,11,6,1,6,2,4
4,1,15,0,3,1,8,1,3,6,13,17,0,1,0,6,1,0,0,7,4
4,4,2,3,11,1,5,4,12,4,1,3,5,8,1,7,15,4,2,3,4
5,3,5,5,10,4,5,6,10,7,4,6,5,13,6,10,7,6,5,2,4
4,2,9,3,2,5,4,1,4,11,8,13,1,2,1,14,3,0,1,6,4
3,5,7,5,12,11,6,6,9,5,8,2,4,11,2,4,8,5,7,0,4
8,6,6,4,11,11,1,3,10,5,4,7,7,8,5,5,6,3,9,2,4
4,0,7,4,5,8,3,5,13,5,3,3,3,9,9,10,7,5,5,2,4
7,0,12,1,2,3,6,1,7,6,14,8,3,4,4,11,1,0,4,8,4
3,10,5,7,9,7,5,7,7,7,4,3,10,12,4,5,7,2,6,2,4
4,1,11,4,1,9,5,1,4,8,15,9,2,2,2,10,2,1,2,11,4
1,6,14,8,6,3,8,6,6,8,3,5,0,10,7,3,8,3,1,1,4
8,8,3,12,10,6,7,10,6,7,4,1,6,6,9,4,3,5,4,8,4
5,3,11,10,11,2,7,15,6,5,8,9,3,10,10,7,11,7,4,10,4
7,2,17,8,19,6,15,5,13,9,9,5,3,9,7,7,14,12,5,17,4
4,1,6,5,7,1,12,4,7,8,3,8,1,0,5,13,2,1,4,13,4
5,1,4,8,1,3,3,10,4,0,3,2,1,0,4,3,4,1,1,9,4
3,1,6,12,5,3,3,12,3,2,3,5,2,4,7,4,3,1,2,8,4
6,6,1,11,14,21,2,9,7,0,5,1,4,9,4,1,6,4,1,7,4
5,1,35,8,11,10,18,4,18,31,7,18,3,8,18,9,8,10,7,15,4
5,5,9,10,8,3,13,8,5,20,5,9,7,6,14,4,5,4,5,2,4
5,7,22,11,13,15,28,12,11,23,7,17,7,10,18,8,11,13,10,12,4
16,1,10,9,8,3,10,9,9,15,17,3,4,9,13,2,6,12,3,7,4
5,1,9,13,7,5,8,6,8,13,7,4,4,17,10,6,11,3,2,13,4
3,0,18,7,7,3,8,4,5,12,5,5,7,5,16,8,9,12,8,16,4
4,0,5,7,9,1,6,6,4,6,5,2,2,4,4,0,7,4,1,7,4
6,0,9,6,2,0,6,6,3,7,6,5,2,3,6,4,1,0,1,2,4
9,0,14,10,2,0,2,8,10,4,7,11,1,5,2,4,2,0,0,4,4
6,0,14,8,9,0,6,6,4,10,9,7,1,7,4,5,2,3,2,4,4
8,0,11,9,5,0,5,9,2,4,6,9,2,4,8,13,0,0,4,8,4
5,0,10,10,11,0,1,9,6,3,6,3,1,5,7,7,1,0,3,6,4
7,4,6,10,7,4,1,5,8,9,14,4,4,9,3,2,6,5,7,5,4
3,0,4,10,5,0,1,10,2,3,2,0,1,4,1,9,1,0,2,5,4
3,0,10,11,5,2,2,10,3,3,3,9,1,4,0,10,1,1,1,1,4
0,0,16,10,6,0,4,12,2,3,6,9,3,4,7,9,3,1,5,7,4
7,0,10,9,5,0,9,9,5,5,5,12,1,2,5,8,1,0,7,6,4
5,2,11,8,6,2,5,9,3,3,3,10,3,11,4,7,8,2,2,11,4
9,1,7,12,7,0,5,10,1,2,8,10,1,2,3,5,0,1,2,6,4
4,2,10,10,8,3,3,8,7,5,2,3,4,4,6,1,4,3,3,1,4
11,1,6,10,4,1,7,10,4,3,7,7,1,5,4,6,2,0,2,3,4
7,9,12,7,12,5,7,13,14,8,11,7,2,20,13,9,10,14,3,18,4
5,3,6,6,17,1,8,7,4,10,6,8,4,9,15,2,8,19,5,8,4
1,1,5,12,11,4,6,11,3,13,2,7,2,5,8,3,8,7,2,3,4
4,0,4,5,11,0,2,6,1,4,2,3,1,8,4,2,3,1,0,3,4
5,3,5,10,13,13,11,9,10,8,8,3,1,7,11,7,8,12,1,5,4
10,0,23,8,6,2,8,4,5,12,4,4,1,8,17,11,1,0,4,9,4
11,0,15,13,11,3,12,8,16,14,14,6,1,15,16,6,10,9,4,29,4
3,1,7,6,9,3,8,5,4,3,5,7,0,6,14,5,8,12,1,5,4
3,0,5,7,7,6,3,6,7,8,15,7,2,5,10,3,9,7,2,5,4
10,0,7,8,6,11,4,6,3,10,11,12,3,12,12,4,7,5,1,5,4
8,0,10,3,12,0,11,4,10,13,14,11,2,13,8,14,12,17,5,13,4
6,2,8,10,4,6,4,11,4,5,19,10,1,2,8,0,3,5,1,1,4
6,2,11,10,4,1,3,16,8,6,5,3,2,6,10,1,4,4,1,5,4
3,0,14,11,12,3,5,17,3,1,15,4,1,9,7,0,13,4,4,2,4
8,0,15,12,9,2,5,9,7,3,17,5,2,7,8,7,3,7,0,9,4
6,1,11,6,10,1,12,14,10,6,14,8,1,12,7,9,6,5,1,10,4
8,5,4,8,6,3,4,10,11,4,9,1,1,6,3,6,7,1,0,7,4
14,0,6,9,11,4,5,8,13,5,3,5,1,4,5,4,6,1,1,5,4
5,0,0,10,5,2,6,10,5,3,4,6,2,3,2,5,6,2,1,7,4
8,1,10,10,4,0,3,10,14,7,4,2,0,0,0,5,4,4,0,5,4
1,0,4,9,5,3,4,10,7,3,1,3,1,4,5,2,2,3,2,6,4
7,1,7,14,7,1,4,10,4,2,15,4,2,3,7,7,2,4,1,5,4
4,0,10,15,5,0,5,11,6,1,3,8,2,8,6,3,5,3,2,4,4
4,0,4,8,6,0,5,8,4,2,5,3,2,8,8,5,3,1,2,5,4
7,1,6,13,13,2,6,8,7,2,14,2,0,7,6,7,5,5,1,5,4
3,0,3,10,11,1,2,11,6,5,11,6,1,8,3,6,6,4,1,4,4
5,0,4,9,8,0,4,10,3,3,8,3,1,6,5,5,2,9,0,7,4
6,0,5,10,11,5,4,9,8,4,14,0,1,9,4,1,13,6,1,2,4
9,5,5,11,13,0,3,9,2,12,4,1,2,12,5,1,5,6,1,1,4
3,0,5,10,8,0,4,7,5,7,7,0,0,7,2,1,1,7,2,2,4
3,0,4,12,8,1,4,12,9,5,15,5,1,4,3,3,5,6,0,6,4
0,0,4,12,7,2,5,16,1,4,9,1,1,5,7,3,1,4,1,3,4
3,0,5,8,14,0,2,7,5,3,12,2,1,6,6,2,5,5,0,2,4
5,0,5,11,7,1,3,15,8,3,13,1,2,5,7,5,4,2,1,1,4
2,0,5,8,11,2,2,9,5,3,18,4,0,8,10,2,4,1,0,6,4
6,1,9,13,15,4,4,8,5,4,13,2,1,7,5,1,4,4,1,4,4
2,0,3,8,9,0,4,5,5,4,11,0,0,6,4,2,4,3,0,2,4
2,2,8,10,5,5,4,14,5,2,20,11,0,3,4,2,4,3,2,2,4
9,0,6,9,6,3,3,8,7,2,8,4,2,6,9,0,7,4,0,6,4
9,2,6,14,5,2,10,6,7,6,2,2,1,12,3,2,8,2,4,6,4
11,2,9,6,8,6,4,14,7,8,10,3,0,5,22,3,6,5,3,7,4
11,3,7,9,13,6,6,13,9,10,9,5,0,9,15,4,5,10,3,8,4
4,0,3,8,8,4,2,8,4,4,14,7,0,4,2,5,4,2,1,8,4
3,1,3,14,8,1,3,10,5,3,4,3,1,3,0,5,2,2,0,5,4
4,2,6,9,9,5,3,8,9,3,2,2,1,12,6,2,8,10,1,2,4
7,2,16,6,9,1,3,5,2,5,5,0,4,7,9,3,12,6,2,1,4
4,3,10,9,3,9,6,8,2,7,8,1,0,3,4,0,12,5,3,4,4
4,1,8,9,8,0,2,6,8,3,5,9,1,2,5,2,7,3,1,6,4
4,5,3,6,4,5,2,12,1,2,6,6,0,2,7,0,1,0,2,3,4
4,2,7,7,7,6,12,3,8,11,5,11,3,6,9,9,4,2,3,19,4
6,1,0,4,11,2,4,2,6,4,1,2,0,8,3,1,3,10,3,4,4
5,5,5,3,12,8,9,3,7,4,8,3,2,9,7,0,4,5,1,1,4
9,6,6,3,11,16,9,5,13,7,8,4,2,6,7,1,8,5,3,14,4
10,1,9,7,7,1,11,4,11,11,10,11,3,8,9,3,4,4,1,4,4
4,2,7,10,11,1,7,4,12,10,7,4,3,7,7,3,9,5,1,7,4
5,2,9,11,7,1,2,10,6,3,7,3,1,1,3,8,1,0,1,13,4
9,7,5,10,15,6,10,10,14,15,12,13,6,9,9,5,10,4,5,6,4
5,2,11,4,6,4,8,7,2,6,2,3,3,10,8,6,7,2,3,4,4
1,1,10,5,10,5,2,5,3,3,4,3,2,7,12,2,4,6,1,1,4
8,4,19,13,9,4,9,11,13,15,12,7,4,18,12,8,9,1,4,13,4
10,2,7,6,10,1,8,8,4,14,12,9,3,6,4,10,2,5,4,6,4
5,1,9,13,9,7,4,15,8,6,12,5,3,7,12,1,4,14,2,6,4
5,0,10,14,6,0,4,7,6,6,6,3,3,8,12,3,4,5,1,6,4
6,1,9,6,5,4,7,7,5,7,21,10,0,5,6,5,11,1,5,9,4
4,2,16,3,6,4,10,2,4,15,4,11,4,12,16,12,11,11,3,17,4
5,2,9,2,7,5,4,5,8,9,14,4,4,4,12,4,2,8,4,7,4
7,1,11,7,6,3,5,7,9,6,4,3,3,2,6,7,2,2,6,8,4
4,0,7,12,6,4,2,13,7,1,11,1,1,4,4,1,3,2,2,0,4
9,2,5,13,5,2,1,9,4,0,17,1,5,4,5,1,4,1,3,2,4
3,4,9,3,10,6,7,8,4,9,4,5,2,8,8,10,10,6,2,7,4
11,0,16,11,4,0,14,12,11,14,6,4,1,12,18,0,7,3,4,7,4
6,0,5,11,14,3,5,12,4,4,4,5,2,13,7,2,9,7,4,5,4
7,2,11,12,19,1,4,11,4,3,5,3,5,6,8,5,5,4,4,11,4
7,5,20,8,6,2,12,7,15,17,14,16,5,8,14,6,9,8,1,9,4
12,5,23,21,4,3,10,19,10,11,14,14,7,13,11,9,12,7,5,10,4
11,4,4,7,10,10,3,9,6,4,9,1,2,15,12,7,5,14,2,3,4
4,1,9,9,13,5,8,7,2,7,10,10,2,2,18,11,3,7,3,7,4
4,3,17,15,9,3,6,10,5,3,10,4,3,9,14,8,11,14,7,6,4
9,4,14,15,16,2,9,11,11,11,5,3,2,14,9,10,17,15,5,6,4
3,0,10,10,9,1,6,6,5,5,5,2,2,9,5,1,9,4,4,8,4
5,1,3,7,2,0,4,12,5,5,14,3,0,9,10,0,6,0,2,0,4
6,2,2,13,5,2,2,7,5,4,0,1,1,6,6,5,7,5,2,3,4
8,0,13,10,13,4,10,10,7,8,15,2,3,8,8,2,10,4,6,5,4
2,0,8,9,3,1,3,12,3,4,3,1,1,7,1,3,5,2,4,5,4
2,2,12,8,4,0,7,7,4,6,9,2,3,5,12,6,5,2,1,4,4
6,1,17,9,8,1,4,14,8,5,1,7,2,7,7,3,6,1,2,8,4
8,1,20,10,9,1,11,8,13,3,5,5,4,9,15,2,5,4,1,3,4
5,2,9,11,11,9,2,14,4,6,8,3,1,10,13,4,5,8,0,5,4
1,3,4,12,5,15,6,11,6,1,9,2,0,7,13,2,5,7,0,6,4
10,0,15,13,4,1,10,8,12,8,13,7,1,10,14,6,5,0,4,0,4
6,2,8,8,14,7,7,7,7,4,7,2,2,13,13,6,8,8,1,5,4
3,11,11,9,12,10,8,5,7,13,9,8,7,16,4,12,9,6,6,11,4
9,4,6,7,7,10,7,4,7,6,5,11,4,11,5,5,6,5,5,1,4
1,0,12,12,6,0,9,9,7,7,11,6,0,5,12,3,7,1,2,3,4
8,8,9,5,3,2,14,5,13,7,13,16,3,10,9,5,6,6,0,4,4
8,5,6,7,6,4,6,5,12,7,8,3,5,5,8,1,4,3,1,2,4
11,8,13,5,16,12,10,5,8,16,2,11,6,11,10,9,9,4,4,8,4
8,2,12,7,4,2,20,6,11,9,11,16,4,10,9,4,6,2,4,4,4
7,4,6,7,5,6,11,5,9,5,9,3,5,9,9,2,6,3,2,0,4
11,6,13,6,13,9,9,6,8,18,4,12,3,12,10,9,9,8,4,11,4
3,3,9,5,10,9,4,6,4,6,17,5,2,4,2,2,4,1,1,4,4
1,4,15,7,6,2,10,9,6,4,2,5,3,7,4,3,5,2,2,1,4
8,2,8,8,9,5,2,10,8,3,4,5,0,8,5,3,3,6,3,4,4
7,4,10,13,6,5,6,12,7,4,11,6,4,7,16,0,5,2,3,6,4
9,1,14,12,13,2,13,13,12,18,5,7,1,13,12,4,10,12,6,16,4
8,3,8,10,5,1,7,11,8,10,6,13,3,15,15,7,11,4,0,13,4
7,1,17,7,8,2,8,9,8,10,13,9,7,6,5,9,11,3,5,6,4
5,4,11,10,10,8,9,9,7,12,5,4,2,12,16,11,8,8,3,14,4
11,3,12,11,14,2,9,19,7,3,5,1,4,15,9,4,7,7,3,7,4
3,5,16,4,9,13,5,5,5,5,9,2,5,5,12,4,2,4,3,7,4
5,1,6,14,9,2,4,11,7,4,8,5,0,12,2,4,4,10,2,3,4
10,2,10,14,8,7,10,19,6,11,4,7,4,8,16,11,14,17,4,15,4
4,1,8,15,11,0,4,14,3,7,7,7,0,5,9,4,5,1,3,4,4
4,1,2,15,5,2,1,10,5,3,5,5,1,7,8,2,3,0,0,3,4
6,1,7,12,6,1,1,12,4,2,13,1,0,8,8,1,2,2,0,4,4
6,1,6,15,9,1,1,14,1,0,9,3,0,6,4,2,5,4,0,2,4
6,2,8,10,5,2,6,8,3,9,7,6,1,7,5,3,4,3,1,3,4
2,1,6,9,11,3,2,12,6,2,16,3,0,3,11,1,2,0,2,2,4
8,0,1,10,7,0,3,8,3,2,12,0,0,3,6,0,2,5,2,1,4
14,0,6,15,9,1,2,11,8,4,7,1,1,10,3,5,3,6,1,3,4
9,0,5,14,6,1,6,18,6,4,8,3,1,10,4,4,10,7,3,6,4
5,2,1,9,9,0,4,3,2,8,13,1,2,17,6,2,10,9,4,4,4
5,1,8,12,4,0,6,8,8,7,8,4,3,6,14,5,3,3,1,2,4
8,2,8,11,6,6,8,16,9,5,7,5,1,10,11,5,9,5,3,10,4
6,1,2,21,5,0,5,19,6,5,5,4,1,9,8,6,4,2,2,8,4
2,1,20,3,7,5,13,0,5,10,3,9,2,3,18,5,2,4,6,11,4
8,1,9,13,10,4,14,13,7,21,5,16,0,11,10,4,10,3,4,5,4
6,1,13,6,5,1,6,6,3,7,11,1,3,5,13,6,6,2,2,6,4
10,2,10,15,6,6,12,10,9,5,4,6,3,8,12,5,8,5,4,12,4
2,0,9,8,6,2,6,3,9,8,9,2,2,9,6,5,3,9,2,7,4
7,0,5,14,11,4,5,16,7,2,8,0,0,12,2,2,13,8,1,3,4
3,3,6,9,13,7,4,5,3,9,12,3,3,4,9,2,6,5,3,4,4
4,2,13,1,13,7,6,3,5,12,3,8,3,5,8,16,11,5,6,12,4
4,0,5,6,6,7,13,7,9,9,13,14,2,13,5,14,13,14,4,7,4
3,3,13,15,8,6,6,16,5,6,6,4,2,16,19,2,8,4,7,15,4
5,1,17,6,8,3,8,5,3,4,9,6,0,6,10,2,3,2,3,6,4
7,8,4,7,9,5,4,9,11,6,5,8,5,7,7,17,10,3,9,8,4
1,1,14,6,5,2,2,8,2,8,6,4,3,5,12,0,3,2,2,7,4
4,3,10,7,12,1,13,8,17,12,7,5,3,20,4,10,12,4,3,10,4
12,3,5,11,6,3,5,13,5,9,2,2,1,9,12,4,4,1,3,1,4
6,3,8,14,6,0,8,13,6,11,14,7,5,5,13,10,5,2,5,8,4
12,2,6,16,11,3,10,12,4,4,7,2,7,12,10,14,9,8,5,13,4
2,1,13,7,6,5,3,4,8,5,10,12,1,14,14,5,10,8,6,4,4
9,8,5,11,9,10,9,8,11,4,9,7,1,8,17,3,7,4,5,17,4
3,3,1,12,6,4,4,6,0,3,9,2,3,3,8,2,7,1,3,0,4
9,11,8,7,12,8,8,14,4,6,10,10,3,8,18,8,9,6,4,8,4
2,6,3,8,8,13,4,13,5,9,8,5,9,11,20,6,8,4,4,1,4
4,3,5,2,17,5,6,3,4,9,2,8,3,6,6,2,6,9,4,12,4
6,2,16,14,3,2,8,16,7,3,5,3,1,13,12,3,10,3,2,7,4
15,4,15,12,4,11,21,16,13,27,7,12,7,15,14,2,18,3,5,7,4
9,6,8,14,6,3,18,8,12,9,4,10,4,16,12,11,13,6,3,7,4
6,7,8,12,10,22,7,7,10,3,5,0,3,4,13,1,3,8,3,7,4
3,5,5,11,10,5,6,14,8,10,9,7,2,8,13,8,9,7,2,7,4
1,2,6,9,6,3,7,13,5,8,7,6,3,1,8,4,6,3,5,5,4
4,1,4,6,10,5,5,9,10,5,9,0,1,8,10,5,8,6,5,3,4
5,2,5,12,9,1,3,8,1,4,7,8,4,6,6,5,5,4,3,7,4
5,4,15,11,8,5,6,7,3,2,12,6,1,7,13,16,5,5,3,6,4
3,2,12,9,5,20,16,7,7,18,5,16,10,10,2,13,4,4,6,21,4
9,2,18,8,10,8,14,7,8,14,7,7,8,13,19,7,7,0,8,11,4
7,0,12,9,4,10,8,3,6,9,15,9,3,3,14,2,6,4,1,3,4
11,5,23,11,11,2,10,11,13,12,6,6,2,16,14,7,15,6,5,11,4
9,5,20,13,13,3,16,7,10,18,10,7,6,14,2,9,14,10,9,19,4
7,1,4,14,5,0,12,7,2,2,8,6,0,10,10,12,2,4,3,15,4
8,1,4,8,9,1,15,11,4,12,6,12,2,4,24,11,11,7,4,7,4
6,2,10,11,5,2,10,8,11,11,2,6,2,16,10,0,9,11,7,4,4
9,2,15,6,14,5,7,4,10,12,5,4,2,7,20,13,8,8,4,29,4
8,1,5,11,13,4,11,9,14,10,9,5,0,5,21,5,6,4,6,8,4
13,2,5,15,6,5,5,15,16,10,10,4,2,15,11,3,13,4,3,9,4
7,0,10,12,1,3,6,11,4,6,6,1,2,8,9,7,7,5,0,5,4
5,4,8,11,11,3,5,8,12,6,9,7,11,7,8,6,3,10,5,7,4
7,2,16,8,20,5,8,7,4,15,15,18,3,12,10,10,7,1,8,6,4
3,4,6,4,5,14,6,9,4,11,9,5,2,11,12,4,6,2,4,9,4
6,4,24,3,6,4,16,3,10,13,5,8,3,17,20,11,12,5,7,17,4
3,2,15,7,8,7,9,4,5,11,8,8,1,13,10,3,10,5,4,3,4
8,1,8,11,4,4,6,8,5,7,8,12,1,6,18,4,3,4,0,6,4
5,3,6,12,8,2,11,6,15,7,9,8,6,7,14,5,11,10,4,5,4
4,1,11,16,6,3,7,12,13,14,11,4,3,9,9,6,3,6,2,9,4
7,7,9,10,4,4,18,9,13,12,11,14,6,11,9,4,4,6,4,5,4
8,2,3,9,9,3,7,6,3,4,2,4,1,11,17,8,8,5,2,3,4
4,3,8,9,12,0,11,8,5,7,4,7,1,10,14,11,9,12,5,16,4
2,3,13,6,7,9,8,8,4,5,2,5,3,12,13,9,12,2,3,6,4
5,3,3,12,3,3,2,11,13,4,4,9,2,8,5,6,6,6,3,11,4
7,3,6,10,5,1,2,3,5,2,4,3,5,2,14,4,9,4,4,10,4
3,9,7,10,5,18,7,5,5,3,10,7,3,6,8,7,15,8,5,7,4
7,2,22,5,10,9,8,8,9,16,3,0,2,12,30,7,1,6,4,9,4
10,3,5,9,7,4,11,4,9,13,6,3,0,11,10,4,9,2,3,11,4
5,2,10,9,14,2,9,9,8,4,12,6,2,12,21,8,6,21,5,4,4
10,0,19,8,15,1,14,6,7,11,5,6,1,6,13,6,7,9,2,7,4
11,2,9,15,10,3,8,6,6,11,12,9,4,8,10,5,13,7,4,8,4
8,4,22,8,5,0,12,7,9,6,7,11,1,11,21,10,4,12,3,10,4
6,2,3,3,3,3,4,10,9,10,2,7,4,7,6,7,6,4,3,11,4
5,3,10,13,13,3,7,13,8,7,8,4,2,5,16,1,5,5,1,7,4
6,2,10,8,6,6,2,11,8,7,4,3,1,9,6,0,6,7,0,2,4
5,1,11,10,4,1,7,11,5,9,7,9,1,7,11,13,4,2,2,10,4
8,3,8,9,9,0,6,4,3,6,5,3,1,9,5,5,7,9,5,11,4
6,7,7,10,11,5,7,16,12,3,4,2,1,18,6,5,17,6,2,4,4
7,0,8,10,8,1,5,11,14,8,7,3,1,13,11,1,10,2,0,2,4
8,3,18,8,9,3,13,7,5,11,3,13,3,15,3,15,11,8,2,8,4
5,2,14,9,6,5,16,12,10,20,4,3,8,16,9,17,12,8,2,16,4
8,3,8,8,10,1,3,15,5,4,8,8,2,10,11,4,1,8,3,3,4
11,6,11,7,6,6,8,8,5,6,6,5,1,8,15,2,10,2,5,4,4
4,3,13,11,9,2,7,7,5,7,7,2,2,7,12,1,7,7,2,5,4
8,1,5,10,4,3,2,12,6,6,5,2,1,11,11,5,11,4,3,5,4
3,6,7,4,2,4,10,10,8,21,11,7,8,11,17,8,9,4,5,7,4
8,4,8,10,9,4,8,10,2,9,11,6,2,12,7,9,11,10,6,15,4
10,0,10,7,7,2,3,4,6,7,1,5,0,11,11,7,6,12,1,10,4
8,4,9,11,3,0,9,7,6,8,13,12,3,2,11,5,2,2,5,12,4
10,3,12,12,7,0,9,10,5,12,8,7,6,10,19,15,7,7,5,6,4
2,7,7,6,9,13,3,8,3,3,7,1,4,7,8,12,6,2,3,3,4
4,2,8,6,14,3,2,5,6,6,17,6,3,2,8,5,10,4,1,8,4
2,1,4,20,4,8,2,10,3,4,5,4,1,7,13,3,5,13,1,10,4
8,2,11,10,7,2,12,12,9,9,8,6,8,8,4,5,4,2,3,7,4
6,3,3,10,7,5,7,12,3,11,4,8,1,5,8,7,6,2,3,6,4
5,3,9,6,8,1,2,3,13,11,3,3,3,5,9,1,8,5,4,3,4
12,2,14,13,10,2,19,8,13,14,3,11,9,23,11,3,12,1,3,12,4
5,2,5,8,13,8,9,16,6,8,6,1,4,16,16,9,8,2,2,14,4
10,1,14,7,6,8,14,11,7,18,11,9,4,18,8,9,8,9,8,16,4
2,8,11,4,10,6,5,7,3,9,12,3,1,9,4,2,7,10,9,2,4
6,1,20,16,4,0,17,9,10,11,5,7,1,18,23,5,16,10,4,6,4
4,0,9,11,8,1,9,14,5,8,8,2,2,6,10,6,3,5,1,9,4
7,2,22,9,18,0,16,5,8,17,5,10,2,13,10,4,11,5,6,25,4
8,1,9,13,3,3,13,10,7,12,6,7,4,5,4,9,8,5,2,14,4
7,7,27,12,3,5,8,11,7,17,4,11,1,10,19,1,11,4,5,11,4
4,2,4,10,5,2,6,11,4,8,3,11,0,7,9,7,5,5,1,3,4
13,2,15,9,7,7,11,8,12,5,2,12,5,24,16,4,13,8,7,8,4
4,3,8,17,9,5,15,13,5,15,8,6,1,15,21,2,13,4,5,9,4
10,4,17,12,8,4,14,11,8,10,4,12,3,11,12,3,16,13,11,5,4
4,1,13,7,9,2,12,7,11,29,2,15,5,17,4,8,14,8,6,14,4
6,2,6,4,11,8,5,10,7,9,5,4,5,12,13,3,15,6,1,11,4
6,4,8,10,8,3,13,10,7,14,9,7,2,6,0,1,4,3,2,6,4
6,3,20,8,5,10,12,9,9,8,9,1,3,9,23,13,5,4,6,14,4
10,0,13,6,10,3,15,5,9,10,9,11,0,9,19,9,7,5,5,15,4
10,2,5,17,6,1,9,10,8,10,2,6,6,13,10,5,12,0,6,6,4
6,0,15,12,7,1,12,8,10,12,9,8,5,10,16,10,14,5,5,15,4
12,2,11,16,5,3,8,17,8,8,15,9,2,4,15,4,2,2,2,8,4
13,8,9,7,9,0,6,14,7,9,8,12,3,12,6,1,9,1,6,6,4
4,2,5,5,6,5,5,3,4,6,4,2,4,9,8,2,6,4,2,8,4
5,4,10,3,9,6,5,7,6,2,5,4,2,9,10,3,14,1,0,3,4
4,0,3,14,5,3,3,11,1,2,8,5,0,7,4,1,4,5,1,0,4
5,0,5,8,7,2,3,8,5,4,1,3,0,8,3,5,9,4,1,3,4
3,4,4,10,8,1,1,11,4,7,12,3,1,12,7,3,5,6,0,3,4
4,0,1,11,6,0,3,19,6,2,3,0,0,7,7,4,2,2,0,2,4
11,1,1,8,10,1,2,12,4,0,12,2,1,5,5,1,8,4,1,2,4
6,0,1,14,8,0,2,10,1,4,12,3,1,9,3,2,9,7,1,3,4
6,2,4,12,18,2,4,9,7,2,7,4,0,6,7,0,6,5,4,1,4
6,2,4,10,7,1,6,4,6,3,10,7,1,7,7,2,3,4,0,0,4
5,0,1,7,11,1,1,11,3,5,7,1,0,5,3,1,4,9,1,4,4
5,2,6,8,10,2,6,6,5,5,7,3,1,8,6,2,7,7,3,1,4
7,0,7,14,11,2,11,11,10,4,7,4,1,7,11,1,5,3,4,3,4
1,1,10,8,8,1,12,8,8,8,5,5,1,9,13,2,7,3,2,4,4
3,0,10,12,4,9,7,11,4,5,11,2,1,4,13,1,9,4,1,10,4
5,3,9,10,10,4,8,7,13,4,11,1,2,14,19,6,7,3,4,7,4
2,0,4,7,3,3,9,10,3,10,8,3,3,6,7,13,5,1,7,3,4
8,3,13,9,10,2,13,5,8,9,4,9,4,4,5,7,4,7,5,6,4
6,0,5,17,4,1,3,13,15,4,6,8,7,8,21,8,11,4,3,14,4
10,4,3,7,6,2,6,6,5,12,10,2,0,10,13,8,5,3,1,10,4
6,3,2,10,6,5,4,15,2,8,13,1,1,5,12,1,3,0,0,3,4
5,4,4,11,2,3,7,13,6,3,6,1,1,8,8,2,7,7,2,6,4
8,2,3,16,5,0,8,15,11,4,7,13,2,12,9,8,4,3,1,4,4
3,1,2,12,5,1,5,11,4,5,6,3,1,7,5,4,9,4,1,8,4
8,3,14,10,7,2,11,8,8,9,10,13,5,9,17,13,8,4,3,13,4
4,0,6,6,10,2,2,5,5,1,12,2,1,8,10,1,5,1,2,2,4
5,4,2,7,7,4,4,12,3,2,13,1,1,7,3,2,8,16,3,4,4
15,2,5,10,9,6,6,23,13,8,5,3,2,11,3,2,10,1,1,8,4
3,0,10,13,8,5,2,13,10,5,12,5,4,12,12,2,8,4,5,3,4
9,3,9,10,6,3,16,19,7,8,6,5,1,12,13,8,8,7,2,6,4
9,2,15,10,11,3,11,7,7,8,4,7,4,8,20,9,3,10,5,7,4
10,4,10,6,6,11,8,9,4,13,5,11,4,14,8,3,8,8,9,5,4
4,1,2,13,5,5,4,12,3,2,4,7,3,9,15,7,6,3,2,8,4
8,0,9,9,4,3,8,7,5,9,8,9,2,6,19,6,5,6,3,5,4
3,2,14,3,8,2,5,1,5,6,5,8,4,7,17,28,13,26,4,18,4
3,5,16,4,15,3,10,7,6,12,4,4,5,8,4,4,14,14,5,14,4
6,4,13,2,16,3,10,4,8,10,4,4,3,12,1,15,4,13,9,17,4
6,3,6,9,22,5,6,8,4,12,7,10,3,13,6,13,6,8,3,11,4
5,2,5,16,8,2,2,17,14,10,12,5,2,8,19,5,5,1,1,9,4
7,0,11,13,10,0,6,10,4,8,7,7,7,7,7,2,2,0,1,5,4
9,0,6,7,2,2,5,5,7,8,8,14,3,13,8,9,5,7,4,10,4
