0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,target
3,3,4,0,2,3,3,1,4,6,0,6,2,1,5,3,6,10,2,0,4,0,2,2,2,2,0,3,0,2,4,3,7,7,7,1,9,9,12,0,5,2,2,6,3,7,4,6,6,7,6,0,1,1,4,1,3,1,1,3,6,7,1,1,0,0,6,5,2,2,5,2,3,2,7,6,7,5,3,1,0,6,0,4,1,1,3,1,1,1,8,3,3,3,0,5,4,3,3,0,6
0,1,0,2,2,1,0,3,3,1,3,1,2,0,0,2,0,0,0,3,1,1,0,2,1,2,0,0,0,5,0,2,0,3,9,3,1,1,3,0,0,0,34,0,2,1,0,0,1,1,0,4,4,1,0,3,4,1,3,1,1,0,4,0,10,5,1,1,1,1,0,0,0,0,0,0,0,1,2,16,3,3,2,5,0,3,0,1,0,1,0,0,0,6,1,3,1,0,3,0,6
2,1,0,1,0,0,1,7,0,0,2,1,2,1,1,3,3,3,0,3,2,1,1,3,1,1,1,0,2,2,1,0,0,2,16,0,2,0,3,2,0,0,24,1,1,0,0,0,3,1,1,1,2,1,0,3,3,1,3,0,0,0,0,1,12,7,0,0,1,2,0,1,0,0,1,0,1,2,0,9,6,7,4,0,1,2,1,0,1,0,0,0,0,1,1,0,1,0,0,1,6
1,0,1,1,0,1,1,6,0,2,3,1,14,0,2,2,7,0,1,1,0,1,3,9,0,0,4,1,1,2,2,2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,2,1,1,0,5,7,0,2,0,0,0,1,0,0,4,2,0,1,0,0,1,1,3,2,0,0,0,0,0,11,0,4,4,4,3,1,3,5,16,0,1,0,2,2,1,1,0,0,0,6
3,0,2,3,1,4,3,5,0,0,0,3,4,1,3,2,8,1,4,1,2,2,5,12,0,2,2,1,1,11,4,2,0,1,1,0,0,1,0,2,2,2,0,9,0,1,1,1,3,0,2,9,3,0,2,3,3,2,7,3,3,4,1,2,7,1,4,1,4,3,0,3,4,2,2,0,1,0,0,0,6,1,9,5,1,5,5,2,3,5,0,6,2,0,0,0,6,0,2,1,6
4,0,1,1,3,2,0,7,3,0,5,0,9,0,0,2,4,0,1,5,0,4,4,18,0,0,4,1,0,6,2,8,0,1,1,1,0,0,0,0,0,1,1,3,0,3,0,0,0,1,0,3,1,1,1,3,0,1,5,0,0,0,0,1,3,3,2,0,1,0,0,0,2,0,1,0,1,2,1,0,4,1,1,4,0,0,0,4,3,3,0,0,1,2,0,0,0,0,2,0,6
3,0,1,2,2,2,3,0,2,2,1,1,5,1,1,1,9,2,0,1,5,1,1,5,2,3,1,3,0,1,1,0,1,5,16,2,0,1,3,6,0,2,6,11,3,4,1,1,3,2,2,0,3,2,0,2,1,1,2,2,0,0,2,1,7,3,1,1,0,1,0,6,0,0,1,0,2,6,2,3,1,8,2,4,1,1,1,4,2,3,1,1,0,7,0,2,0,0,1,0,6
2,1,1,2,2,4,3,1,0,3,2,0,1,0,1,0,2,2,0,1,1,1,1,8,3,1,2,1,1,8,2,0,0,0,10,0,2,3,3,4,0,1,18,5,0,1,0,1,0,1,2,2,0,6,2,6,1,2,4,0,2,0,4,1,10,1,1,2,0,5,1,2,1,1,2,1,1,2,5,5,0,5,1,3,1,1,2,0,1,0,0,0,0,6,2,2,1,0,2,1,6
2,1,1,4,1,0,1,5,2,4,0,0,12,1,0,1,2,0,1,4,1,3,2,8,1,2,7,1,1,3,0,2,2,2,1,0,3,2,1,2,2,2,10,3,2,1,1,1,2,0,3,10,3,1,1,5,8,2,0,0,2,1,1,1,3,4,2,2,2,2,1,2,0,0,1,3,1,1,1,1,10,2,10,11,0,4,0,5,6,1,0,1,0,7,1,1,0,0,2,0,6
2,3,1,2,0,3,0,5,6,4,4,2,0,1,2,7,0,2,0,3,5,0,0,8,3,4,0,0,2,5,1,1,1,19,16,0,7,9,11,3,2,3,4,1,1,1,0,6,3,9,8,3,3,3,2,0,0,0,4,4,2,1,3,4,6,0,4,2,0,1,4,2,0,2,4,1,4,10,4,12,0,12,1,2,3,1,1,0,0,1,3,1,1,11,2,12,2,2,4,0,6
4,5,1,1,2,6,6,4,5,4,3,2,16,1,0,4,10,2,9,2,1,7,4,11,4,2,7,9,4,4,4,3,5,5,3,3,3,5,3,4,3,1,1,8,4,0,7,9,6,0,2,2,5,7,4,6,5,2,4,2,3,3,3,5,5,3,3,0,9,6,2,2,8,2,2,3,3,1,3,2,13,3,4,4,2,3,2,7,4,2,1,1,0,5,3,4,2,1,2,0,6
11,6,5,11,3,4,6,8,5,0,3,2,10,0,0,6,9,1,4,8,1,11,7,12,2,0,5,3,8,5,5,4,6,5,3,1,0,1,3,2,1,3,7,10,3,0,8,1,4,0,9,6,2,2,1,4,7,5,8,0,5,2,2,4,13,2,4,1,11,1,2,1,7,1,3,5,3,0,3,13,10,6,5,1,5,2,6,2,7,1,2,2,1,5,3,8,5,3,4,2,6
3,2,2,2,4,2,2,8,1,2,2,1,1,1,3,2,0,3,1,3,5,1,0,3,3,3,0,2,5,0,0,4,0,6,11,1,7,1,2,1,0,2,5,0,2,4,2,0,2,3,6,3,2,2,3,3,0,2,1,1,0,3,6,0,7,0,3,3,1,0,1,1,0,1,0,0,5,1,3,12,4,4,4,0,0,0,0,0,0,0,2,0,2,8,3,3,1,3,1,5,6
5,2,0,3,5,3,0,2,3,1,0,2,6,2,2,5,1,2,1,2,5,0,2,0,5,2,1,2,1,3,3,0,1,5,14,1,2,5,5,4,1,4,22,0,0,1,0,0,2,6,7,1,1,0,6,1,2,1,2,3,1,3,4,0,16,1,4,2,2,1,0,0,2,2,0,0,8,4,3,22,2,7,0,1,0,2,2,0,0,1,6,1,2,9,0,6,2,1,2,0,6
1,0,3,4,7,5,2,2,0,1,3,1,17,2,5,3,5,5,5,0,1,3,3,11,0,2,5,7,5,7,1,4,1,2,0,1,1,2,3,1,2,0,0,2,0,2,4,7,4,0,4,2,2,1,2,3,5,0,0,4,0,1,0,7,0,10,1,1,1,6,1,4,1,2,1,6,1,1,1,0,14,0,4,7,2,3,2,0,4,2,2,3,1,1,4,7,5,0,2,0,6
3,0,0,1,2,2,0,4,2,1,4,0,0,1,1,2,1,0,1,2,0,1,2,19,0,0,0,0,4,3,0,2,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,1,4,0,2,4,0,4,1,1,7,0,0,0,0,1,5,2,0,0,1,1,0,1,2,1,1,1,0,3,2,2,1,0,2,3,0,1,0,0,3,0,1,0,1,4,2,0,0,1,2,0,6
2,0,1,0,2,0,0,1,2,3,2,0,11,0,0,3,0,0,0,3,1,1,0,3,0,1,0,0,3,1,0,1,0,1,14,1,0,0,2,2,1,0,14,2,0,2,0,0,2,0,2,5,2,1,1,4,0,0,2,0,0,0,1,0,2,3,1,3,0,0,0,0,0,1,0,0,1,0,2,9,1,3,6,6,2,3,0,0,1,3,0,0,0,2,0,0,0,1,1,0,6
4,1,0,1,0,5,0,4,0,2,0,0,4,0,0,0,13,0,0,1,1,0,1,4,1,2,3,2,1,2,0,0,0,0,0,1,0,1,0,1,0,1,12,17,0,2,3,1,0,0,1,14,1,0,0,6,14,0,3,0,1,0,1,0,17,2,0,3,2,0,0,1,0,0,0,0,0,0,0,1,5,0,10,17,0,1,0,1,9,5,0,0,1,0,2,0,0,0,1,0,6
4,1,0,0,2,8,0,5,1,0,1,1,6,0,0,2,6,3,0,1,1,3,0,9,2,2,1,2,1,4,0,0,0,0,1,0,0,2,0,2,0,0,6,3,1,3,1,0,0,1,1,12,1,1,0,11,1,0,10,0,1,0,0,1,13,2,0,1,0,1,0,1,1,0,0,1,1,2,2,0,3,0,2,6,1,1,0,1,1,1,1,0,0,0,0,0,3,0,0,1,6
0,0,0,1,0,4,1,1,0,0,2,0,4,1,0,1,6,0,1,0,2,2,1,5,2,0,1,1,0,1,1,0,0,1,3,1,2,3,0,3,0,0,5,4,0,2,0,0,0,1,1,4,0,3,0,7,5,0,2,0,0,0,2,0,7,1,0,1,0,2,1,0,2,1,0,0,0,0,1,2,1,8,1,8,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,6
2,1,0,0,0,2,4,1,1,0,3,1,26,1,0,1,12,2,0,3,0,1,0,7,0,0,4,1,0,2,1,2,0,2,0,0,0,0,2,0,0,0,4,13,0,1,1,2,3,0,2,15,0,0,0,18,5,2,2,0,1,0,1,0,0,3,2,0,1,2,0,0,2,3,0,0,0,0,1,0,10,0,15,7,1,1,0,3,1,15,0,2,1,0,1,2,0,1,1,0,6
1,0,0,2,0,3,1,1,0,0,0,2,4,0,1,0,6,0,1,0,1,0,0,11,1,0,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,7,4,1,1,1,0,0,1,0,9,0,1,0,1,1,0,0,0,0,0,0,1,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,6,2,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,6
3,1,4,2,1,4,0,8,4,2,2,1,21,3,0,3,3,1,1,2,3,2,2,14,0,4,6,4,5,1,0,4,2,0,0,1,2,0,3,0,0,3,3,7,0,4,1,5,3,3,0,5,0,5,3,10,7,0,9,1,2,2,1,5,4,5,0,6,0,2,2,3,1,1,2,0,2,2,4,0,6,0,10,13,1,0,0,8,8,3,4,3,2,0,2,0,4,0,4,1,6
2,1,1,0,1,4,1,3,1,2,2,0,10,5,4,0,5,0,2,1,1,2,0,9,1,1,15,3,1,3,1,1,1,3,1,2,1,1,0,2,0,1,9,12,4,1,0,1,6,3,0,8,0,4,0,3,8,1,7,1,3,0,3,2,7,13,0,0,4,4,1,2,1,0,1,0,2,1,0,2,1,2,4,8,1,1,0,14,5,18,0,2,3,0,2,0,2,0,0,0,6
4,1,0,3,1,3,1,5,0,2,1,1,7,1,0,0,9,0,3,3,1,7,2,19,2,0,1,4,6,5,1,4,0,1,0,3,0,0,0,1,1,0,2,5,1,0,0,6,2,1,0,5,1,0,0,5,3,1,0,1,1,0,0,3,2,1,1,2,3,5,0,5,4,3,4,0,3,0,2,1,2,0,1,1,1,2,0,6,4,3,0,0,1,1,4,1,6,2,3,0,6
3,1,0,1,1,2,2,0,3,5,1,3,2,3,0,1,7,5,1,0,1,1,0,8,2,3,2,0,2,2,2,1,0,0,0,2,0,1,1,4,1,1,2,6,1,2,0,2,5,4,1,6,0,3,0,7,1,0,5,1,2,0,1,2,7,2,0,1,1,3,0,3,0,1,0,0,0,0,1,2,2,1,2,7,0,0,0,6,7,9,0,5,2,0,2,0,2,0,1,0,6
4,1,0,2,3,2,1,2,2,1,0,0,0,1,0,2,1,0,0,2,2,3,1,1,1,3,1,0,4,1,0,1,3,3,3,3,2,2,0,0,1,2,3,1,0,1,0,2,3,0,2,2,0,3,1,2,0,4,2,1,0,1,0,0,4,1,2,3,2,1,5,1,1,0,1,0,4,8,2,1,0,4,0,6,1,1,1,0,0,6,2,0,0,1,1,3,1,1,2,1,6
1,0,1,1,0,1,1,5,2,1,0,0,6,2,0,1,4,2,4,0,1,1,0,9,0,1,5,4,0,1,3,2,0,1,0,4,0,0,1,0,0,0,1,5,1,3,3,0,2,0,1,2,0,5,1,4,2,0,1,0,3,3,3,1,2,5,0,3,3,1,0,2,1,3,2,0,2,0,2,0,7,1,12,2,1,3,0,10,3,5,0,1,2,0,0,0,6,0,0,0,6
0,0,0,2,1,2,0,2,2,1,0,0,4,0,1,0,1,1,0,0,2,1,0,5,4,0,3,1,0,2,1,1,0,0,1,0,2,0,1,4,0,0,11,2,0,2,0,0,0,0,0,9,0,2,0,9,4,0,2,0,0,0,0,1,7,2,2,0,2,0,1,0,1,1,2,0,2,0,0,3,3,0,5,8,1,0,1,4,3,6,0,0,0,0,1,0,0,0,0,1,6
1,0,0,0,1,2,0,0,0,2,0,0,9,0,0,0,4,1,0,2,0,0,0,11,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,4,3,0,0,0,2,0,1,5,0,1,0,3,0,0,3,0,0,0,0,1,3,1,0,2,0,0,1,0,0,1,1,0,0,0,2,1,7,1,4,5,0,0,0,1,5,2,0,0,0,0,0,0,4,0,0,0,6
1,0,0,3,2,6,2,1,0,1,1,1,11,1,0,2,9,1,1,0,1,2,0,8,5,1,4,4,0,4,2,2,0,0,0,0,0,1,2,4,1,0,1,4,0,2,1,1,1,0,1,8,2,1,0,6,1,0,3,0,0,1,0,1,7,4,2,4,1,3,2,1,1,1,2,3,2,0,1,0,6,0,3,3,3,2,1,6,5,6,0,1,0,2,0,0,0,0,0,0,6
5,2,2,2,3,6,1,1,3,2,2,0,3,0,2,2,0,0,3,5,1,2,1,3,0,1,0,1,3,2,0,3,2,4,7,3,2,4,4,0,3,1,1,0,1,1,2,2,0,3,5,0,2,1,1,2,0,2,1,1,2,2,2,0,0,1,3,1,2,1,2,1,4,2,2,0,4,6,1,4,2,4,2,0,0,5,3,0,0,0,1,1,1,8,3,2,1,2,3,2,6
3,3,1,2,2,2,1,5,3,2,5,1,2,3,0,4,0,1,7,3,0,1,3,2,1,0,0,1,5,6,4,1,7,13,12,2,0,5,6,0,4,5,4,1,1,0,1,4,2,4,1,1,3,0,0,0,0,2,2,4,3,5,1,2,1,1,2,1,2,1,1,1,2,4,4,4,2,1,2,18,2,3,3,1,0,2,1,0,1,0,0,1,3,9,3,11,1,1,5,0,6
1,3,0,1,3,0,6,2,1,3,0,3,3,5,6,4,4,0,4,0,1,4,2,1,0,2,51,8,0,1,1,0,2,1,2,1,1,0,0,2,1,0,1,7,4,2,1,2,5,0,8,6,0,1,2,9,8,1,14,0,3,1,3,2,5,1,0,1,2,2,2,5,0,1,0,2,2,0,3,0,6,1,2,4,0,0,3,10,1,4,1,4,2,0,3,3,6,2,1,5,6
5,2,0,1,2,2,1,2,3,2,1,0,0,2,2,1,0,0,2,6,0,0,1,1,2,0,0,2,1,2,0,0,4,12,6,1,6,3,4,3,2,2,0,0,0,2,1,3,1,5,0,1,1,1,1,1,2,1,1,0,0,0,0,3,1,3,1,5,0,2,1,0,0,0,0,2,5,4,2,7,0,6,0,3,6,1,1,0,0,4,4,1,3,5,1,3,3,5,0,5,6
2,2,1,1,1,5,0,1,1,0,0,0,4,1,0,1,2,0,3,1,2,1,0,6,5,1,4,0,1,3,2,3,0,3,2,2,1,1,0,4,1,1,1,1,0,0,0,1,3,0,2,6,1,3,2,10,5,0,3,0,1,0,1,4,3,2,1,0,3,3,1,0,2,2,2,0,3,0,5,1,4,0,6,3,1,2,3,2,6,1,0,0,0,1,0,1,1,1,1,0,6
4,7,0,4,0,0,1,6,3,3,1,0,18,2,0,2,10,0,6,0,1,5,7,8,1,5,0,2,6,2,4,10,3,1,1,1,0,2,3,0,1,2,1,8,0,1,2,4,5,1,4,5,0,0,1,3,1,0,0,0,4,2,1,5,1,3,0,4,8,4,1,5,5,4,2,5,0,0,1,1,14,2,3,4,4,7,4,3,4,2,1,2,1,2,2,1,3,2,2,2,6
2,2,0,2,1,2,7,3,4,2,2,1,6,0,1,1,6,1,1,2,1,5,1,4,1,2,7,6,0,4,5,0,4,0,5,1,5,1,3,1,1,2,8,7,2,2,2,2,3,1,5,5,0,0,1,1,4,2,3,1,3,2,2,1,7,9,2,2,3,1,1,0,5,2,4,0,1,4,0,5,10,1,2,7,4,2,1,3,2,2,1,2,3,2,5,1,1,1,4,3,6
2,2,1,3,2,1,2,4,3,2,1,0,20,4,3,2,4,1,1,0,4,1,4,2,0,3,0,5,0,1,4,7,1,0,2,0,2,2,4,2,0,2,3,2,1,2,4,3,7,0,0,3,3,0,0,1,7,2,1,2,0,3,1,2,4,1,0,2,4,3,1,2,0,1,0,2,1,1,2,0,11,2,0,2,0,4,3,3,4,2,3,1,2,0,2,0,3,1,1,0,6
1,2,2,1,1,0,1,3,1,1,4,1,9,0,3,3,5,0,5,0,4,5,1,8,1,2,38,1,1,3,2,2,3,1,0,0,0,2,2,1,1,1,1,9,2,3,4,0,4,0,6,8,0,1,0,4,11,1,3,0,1,3,0,1,6,7,0,3,3,1,1,3,0,0,0,0,2,0,1,0,12,2,12,3,3,2,1,18,6,2,2,1,0,1,1,1,2,1,1,0,6
1,0,0,6,1,3,1,0,0,6,2,0,15,1,0,0,19,4,1,0,3,0,1,9,1,0,16,3,0,0,1,3,0,0,1,4,1,2,1,2,0,0,7,10,0,2,0,5,3,1,2,12,1,0,0,15,5,0,1,1,0,1,0,2,15,3,1,2,5,0,1,1,1,2,2,0,3,1,0,0,2,0,5,12,2,3,0,5,10,11,0,3,1,3,1,2,1,0,2,0,6
3,2,0,2,1,5,0,18,5,3,1,3,15,1,0,0,2,1,2,3,2,6,3,12,1,3,2,1,3,5,1,4,0,0,2,2,0,1,6,1,2,1,0,1,3,1,3,2,2,0,3,7,3,0,1,6,3,2,6,0,1,1,1,2,1,7,1,2,7,2,0,1,3,4,2,2,1,0,1,2,4,0,4,2,4,1,1,5,0,0,0,1,2,2,2,3,0,0,0,0,6
1,0,2,2,0,2,0,7,3,0,3,0,2,3,0,1,2,0,5,2,1,0,4,4,1,1,3,4,0,1,1,2,1,4,15,0,4,2,5,2,1,2,15,2,0,2,1,5,0,2,1,6,0,1,1,2,2,2,0,0,0,1,2,1,4,2,1,4,2,1,1,2,4,2,1,0,2,2,4,14,5,5,3,4,1,1,2,6,6,7,2,0,0,6,0,3,1,1,1,1,6
5,0,1,0,1,3,2,6,2,3,4,1,7,1,0,2,2,1,1,0,0,2,0,8,2,0,1,1,0,0,2,1,0,3,9,1,0,1,1,0,1,0,11,5,0,5,2,0,1,1,1,4,2,1,1,5,1,0,3,0,0,2,1,0,5,0,0,3,0,2,0,0,1,1,0,2,4,1,0,9,4,1,3,3,0,0,0,4,2,7,0,0,0,0,2,0,0,1,2,1,6
1,0,1,2,1,0,0,9,3,2,0,0,3,2,0,1,0,1,0,2,1,1,1,9,2,0,0,1,1,3,1,3,0,8,16,2,1,1,3,1,0,1,24,3,0,1,0,0,1,2,2,1,0,2,1,1,2,1,6,0,0,0,3,1,17,0,2,2,0,2,0,0,1,0,0,0,3,3,4,17,5,3,3,1,2,0,0,6,2,0,0,0,1,1,1,3,3,0,0,0,6
0,2,0,1,0,1,0,3,2,1,2,0,3,1,2,2,10,0,0,1,0,1,1,16,3,1,0,3,5,5,0,1,0,1,9,0,3,2,1,1,0,2,19,4,0,1,0,2,0,0,0,0,2,0,1,1,4,0,1,1,1,0,1,1,6,1,0,1,0,0,1,1,1,5,0,2,0,4,2,12,1,7,1,4,0,2,1,4,3,2,0,1,0,7,0,3,0,1,3,1,6
6,7,2,0,5,3,3,1,5,5,3,2,0,4,3,4,1,16,0,1,5,3,2,1,0,3,0,4,4,4,6,0,7,5,6,5,3,10,12,2,6,2,1,0,3,2,2,6,1,4,9,2,0,2,5,0,0,0,2,5,4,8,0,5,3,2,1,4,3,3,4,2,3,0,7,6,9,3,2,5,0,2,0,3,0,4,5,0,2,3,3,4,7,4,4,4,5,3,2,2,6
4,1,2,2,2,4,2,3,3,0,1,0,2,1,1,1,3,4,1,2,2,2,1,5,5,0,3,1,0,3,2,0,0,2,6,7,4,2,3,4,0,0,4,4,5,3,0,1,2,9,2,0,1,2,1,5,2,0,2,1,1,1,2,1,4,1,1,2,1,3,2,0,0,0,0,0,2,10,2,2,2,4,4,4,0,2,2,0,5,0,1,0,2,0,1,2,2,1,1,0,6
4,2,1,1,1,2,1,3,0,0,1,0,1,0,0,0,2,1,2,1,1,0,1,8,0,3,2,0,0,0,1,0,2,0,1,4,4,0,1,0,0,3,1,1,3,5,1,1,0,5,1,0,2,0,2,2,0,1,2,4,0,1,1,2,12,2,3,2,2,1,1,0,1,2,0,0,4,6,2,2,0,5,2,6,0,0,0,0,1,6,0,1,0,0,1,1,0,1,0,3,6
1,1,0,1,1,4,0,5,1,4,1,2,2,1,1,0,4,0,2,2,2,1,1,13,0,3,4,1,2,2,0,1,0,2,0,1,0,0,2,4,0,2,3,6,1,1,0,1,2,0,1,3,5,3,0,0,1,2,5,1,2,1,2,2,2,4,0,1,1,2,5,1,0,2,2,0,1,1,2,1,1,1,2,1,0,2,1,0,4,3,3,2,0,3,1,2,1,1,0,1,6
2,1,1,1,1,4,0,5,3,0,2,0,5,0,0,3,2,0,1,4,0,0,1,12,0,4,7,1,3,2,0,4,0,1,1,0,1,2,1,1,1,1,6,7,1,1,0,0,3,2,7,1,5,3,3,6,4,2,3,0,2,0,1,0,1,4,1,0,5,1,0,1,1,2,2,0,1,4,2,4,4,3,7,8,1,5,2,3,3,1,2,1,0,3,2,2,2,1,2,2,6
9,3,2,2,3,1,0,7,7,1,3,0,6,2,2,8,10,0,3,1,5,1,2,7,0,3,3,3,7,5,2,5,2,5,5,2,2,2,1,5,1,2,1,10,1,3,1,2,3,3,2,6,1,1,4,5,6,1,8,3,5,2,3,3,9,0,5,2,2,1,1,0,2,2,1,3,1,4,5,3,4,6,7,8,3,0,2,3,12,13,4,0,2,9,1,4,3,0,7,0,6
9,1,0,0,2,0,1,1,4,1,0,3,2,2,1,3,2,3,2,3,5,2,0,3,0,1,1,3,1,2,3,8,4,2,2,6,1,2,1,0,1,1,0,1,4,0,1,3,1,13,6,4,1,1,2,1,2,2,3,0,1,1,3,4,6,2,2,2,2,5,2,3,1,1,0,2,3,6,3,1,1,12,1,5,1,2,2,5,2,5,2,0,0,2,3,3,4,1,7,1,6
5,1,3,2,3,0,3,2,8,1,2,2,3,2,1,7,8,2,1,1,3,2,4,5,0,4,4,3,3,1,4,1,3,2,2,3,4,3,4,2,5,0,1,11,4,1,2,1,2,6,2,2,1,0,0,4,5,2,5,2,4,2,4,1,1,3,0,2,2,3,3,6,1,2,2,2,4,4,5,0,4,4,2,5,2,1,2,3,5,10,3,1,1,2,3,2,3,2,8,1,6
2,3,3,2,1,3,2,1,3,0,0,0,2,0,3,2,3,0,2,1,2,2,1,13,0,1,4,1,4,0,4,1,3,5,1,3,2,0,2,0,2,1,3,0,0,0,4,2,1,1,2,2,1,3,1,0,0,2,15,5,3,0,3,3,4,1,2,2,0,2,1,2,2,0,1,1,6,4,1,0,7,0,1,4,1,0,1,2,0,1,1,1,0,1,1,4,1,1,3,1,6
5,1,2,1,4,4,0,7,1,2,0,2,2,1,1,5,5,0,2,1,2,2,1,9,1,1,2,4,1,7,0,2,3,0,7,6,0,2,1,3,0,0,16,3,4,3,1,2,2,0,5,1,2,3,0,0,2,2,4,1,1,0,2,2,4,0,8,1,0,0,1,1,1,1,0,1,0,3,0,15,2,1,2,7,4,0,1,1,3,8,1,0,0,8,0,1,0,0,2,0,6
6,2,2,3,2,1,6,3,8,0,1,3,1,2,1,4,0,4,6,0,2,6,2,4,2,4,1,3,7,0,0,2,0,2,0,3,1,3,2,1,1,8,6,1,2,3,1,2,4,0,5,0,2,1,5,2,2,4,4,4,4,1,4,2,3,0,3,0,6,3,2,2,2,0,1,2,2,0,4,4,6,0,7,1,3,0,2,0,1,0,1,0,1,5,3,3,1,0,3,2,6
4,0,1,2,0,4,1,7,7,3,4,0,5,1,0,1,3,2,5,5,6,2,1,15,2,4,3,1,1,1,1,2,4,2,4,0,2,1,3,2,3,3,23,7,1,1,2,0,0,2,4,2,2,0,3,5,2,1,5,4,1,1,1,0,16,1,2,2,2,1,1,1,4,1,1,2,5,1,3,5,6,1,8,2,1,1,1,1,2,1,2,0,0,4,3,3,2,3,1,0,6
1,1,0,0,1,4,0,1,2,0,1,0,1,0,0,0,3,1,4,1,2,0,0,6,1,0,2,2,0,2,0,1,0,0,2,3,0,0,0,6,0,0,16,6,1,1,0,0,1,0,8,1,1,1,0,3,8,0,3,0,0,0,1,0,4,3,1,1,1,2,1,0,0,0,0,0,0,1,1,4,3,2,5,5,1,1,1,6,1,2,0,1,0,4,0,2,1,0,0,0,6
2,0,0,1,1,4,0,8,3,0,3,1,4,0,0,4,3,0,1,2,0,1,1,8,1,0,0,1,2,0,2,1,0,0,0,3,0,0,1,4,1,2,12,0,2,5,0,2,1,1,0,1,3,2,1,2,2,0,2,0,0,0,2,1,9,1,2,2,2,2,0,0,0,2,0,0,0,1,2,2,0,2,6,1,0,2,1,3,0,0,0,1,0,2,1,1,0,2,0,1,6
0,0,0,2,1,0,0,11,0,1,0,0,2,0,3,1,1,1,0,1,1,0,0,1,0,0,0,0,2,0,1,2,0,0,0,3,0,1,0,0,0,0,12,5,6,0,0,2,2,3,1,6,1,2,1,0,3,0,8,0,1,1,1,4,22,0,0,2,0,0,1,1,0,0,0,0,1,4,1,2,0,3,6,9,1,0,0,0,2,4,1,1,1,2,0,0,0,1,0,1,6
3,0,0,0,0,4,0,4,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,1,0,1,1,1,1,2,1,0,1,0,0,0,1,27,0,4,0,0,0,0,1,1,1,1,0,2,1,1,0,2,0,0,1,2,0,11,1,0,0,0,1,0,0,0,0,0,0,3,2,0,2,0,2,3,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,6
2,0,0,0,0,2,0,2,3,2,0,0,8,0,0,3,3,2,0,3,4,4,0,5,4,1,1,2,4,5,6,4,0,1,3,3,3,1,3,4,0,2,14,5,3,2,1,3,3,1,1,0,0,1,2,2,6,1,3,1,1,0,0,2,3,3,3,2,0,1,0,0,0,0,0,0,2,2,2,1,2,6,5,2,1,0,0,6,3,0,2,0,0,0,0,0,4,1,0,0,6
12,3,9,8,3,11,6,18,2,6,1,1,15,1,0,6,9,3,4,3,3,4,5,9,3,5,11,3,6,1,4,3,1,13,23,3,11,8,9,5,3,1,53,5,2,7,5,7,4,3,13,10,6,1,3,5,11,0,14,9,2,1,11,10,41,6,5,6,6,5,1,5,0,9,0,2,2,4,2,30,5,9,10,11,4,5,4,10,5,1,4,4,0,23,4,9,0,11,6,4,6
3,1,0,1,3,0,1,0,1,1,5,3,1,0,2,2,1,6,1,2,3,3,2,2,0,2,0,1,1,0,2,0,6,7,11,4,1,7,10,0,1,3,9,1,3,7,0,4,1,1,1,4,4,0,4,3,0,3,0,2,0,2,0,3,1,0,2,7,1,5,2,0,1,1,2,0,2,2,2,8,0,1,2,2,0,1,5,1,2,5,2,1,2,6,0,6,1,0,2,3,6
2,0,2,0,0,1,0,4,2,1,0,0,2,0,1,1,2,3,0,0,1,0,0,4,3,2,2,1,1,1,4,2,1,2,6,3,4,2,2,0,1,0,6,3,1,2,0,1,0,3,5,0,0,0,0,1,0,0,1,1,0,0,2,2,3,0,1,1,0,1,1,0,0,2,0,0,0,1,1,8,4,2,2,2,0,0,0,0,0,3,0,1,0,1,2,0,1,1,1,1,6
3,6,1,7,3,8,11,7,1,8,14,4,6,2,2,4,1,13,10,6,7,6,5,32,5,2,1,5,2,11,5,18,4,3,1,7,1,6,6,5,7,1,3,2,4,7,5,7,9,0,3,2,8,8,3,0,2,6,7,4,6,8,2,10,1,1,2,3,8,4,5,3,7,10,7,7,5,0,1,1,4,5,2,1,2,6,4,2,3,1,3,5,8,4,7,5,7,3,1,2,6
6,1,4,4,0,10,1,9,4,3,2,0,4,0,0,2,4,0,6,6,4,3,7,14,1,2,1,5,0,7,1,2,2,4,0,2,2,5,7,5,3,4,2,2,1,2,3,3,1,1,1,1,8,5,1,2,0,5,12,1,3,1,4,1,0,1,2,0,4,1,1,1,1,6,0,3,2,1,0,2,0,3,3,1,1,2,2,0,2,0,3,3,1,0,3,7,2,2,2,2,6
