0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,target
5,0,3,1,2,1,5,1,3,1,6,1,4,5,0,4,2,1,2,3,4,2,5,1,1,9,1,2,1,1,3,1,2,4,8,3,0,1,4,3,6,4,1,6,2,4,6,2,1,2,10,2,1,2,7,5,1,0,4,3,2
6,0,4,1,3,2,2,2,2,5,8,1,2,5,6,7,0,6,0,2,2,3,4,2,2,15,3,2,5,1,3,0,3,13,3,2,3,3,6,3,4,9,4,5,2,1,12,3,5,1,7,4,2,3,7,5,2,3,6,1,2
2,2,7,3,6,5,5,3,1,4,7,6,2,3,7,6,7,5,7,6,4,4,4,2,2,3,3,9,2,6,4,5,10,8,4,6,5,7,6,3,6,7,4,1,2,6,7,4,4,6,7,4,6,3,2,4,3,1,7,4,2
5,2,6,8,3,2,5,3,2,4,6,4,3,5,5,4,5,4,8,3,6,1,4,4,2,7,1,8,3,1,6,3,5,3,5,8,7,5,6,2,6,17,0,8,5,4,5,2,4,8,4,4,3,2,1,5,5,1,6,1,2
5,0,6,5,3,1,7,5,5,4,6,6,5,6,3,1,5,3,7,3,6,3,4,6,4,17,3,5,1,8,8,2,4,3,4,12,3,4,8,4,6,4,1,6,5,9,8,1,13,7,6,7,4,7,6,1,10,2,4,6,2
3,1,3,4,5,2,4,4,4,6,2,5,6,3,3,1,4,11,12,3,5,4,0,5,1,16,7,7,1,2,8,0,6,6,3,1,4,4,2,1,4,14,2,9,4,2,5,3,5,9,3,4,3,6,5,3,2,3,10,3,2
7,1,2,1,2,2,6,6,11,4,6,2,5,3,1,7,3,9,4,4,5,2,0,4,2,12,2,4,0,0,0,4,8,3,7,2,10,1,4,2,6,13,2,16,3,3,8,1,2,3,11,3,1,3,1,1,1,6,7,0,2
4,0,4,5,3,5,5,7,3,6,7,4,7,4,6,9,8,3,1,2,8,1,3,11,4,14,1,5,1,4,16,0,1,8,5,8,6,4,7,1,5,12,1,8,4,9,4,2,5,7,9,5,3,5,5,5,6,1,4,1,2
1,0,5,2,5,5,11,4,2,5,8,4,7,13,3,4,2,8,3,5,5,2,4,5,5,10,7,9,7,3,3,0,7,2,5,10,1,3,3,1,3,4,4,6,1,1,3,2,5,6,7,5,5,6,6,0,6,3,7,2,2
5,17,6,8,0,5,4,4,5,1,3,2,6,2,7,6,1,3,2,3,4,3,6,4,2,12,2,3,8,2,6,3,1,5,3,6,7,9,2,2,1,14,14,30,0,0,8,0,2,1,8,3,2,8,4,6,2,5,6,2,2
2,3,5,3,2,7,9,1,3,4,3,2,5,3,3,6,1,7,3,4,2,2,4,4,3,11,0,7,7,0,5,2,5,10,11,2,4,1,3,2,4,12,2,17,0,2,6,1,5,2,16,2,2,2,4,0,1,9,6,2,2
4,2,1,6,3,2,9,2,7,2,2,1,4,1,4,3,2,8,1,2,2,0,1,5,5,22,1,4,11,2,3,1,2,2,7,0,5,3,2,5,8,16,2,10,1,1,7,0,7,1,9,2,0,6,1,2,5,3,10,3,2
2,0,8,12,4,1,9,6,4,2,7,7,2,3,4,5,1,0,8,6,1,0,1,4,1,9,2,4,0,0,2,12,0,7,22,2,4,8,1,0,2,2,4,17,0,3,7,2,4,8,8,7,6,2,5,4,4,4,10,1,2
4,0,7,6,3,2,6,1,1,0,2,1,3,0,5,5,3,3,3,4,4,0,1,2,0,4,1,6,3,1,3,2,0,3,3,3,0,2,1,1,0,11,4,6,1,0,4,0,3,2,7,0,2,4,2,5,2,6,11,3,2
4,0,10,3,2,0,0,2,4,2,7,2,3,4,2,7,3,5,5,5,5,1,0,3,3,8,2,2,1,2,8,1,4,4,9,8,1,0,1,2,1,8,2,13,0,1,2,0,3,2,9,7,3,6,6,2,1,11,7,1,2
4,0,2,5,5,0,6,1,4,1,6,2,3,9,7,4,2,6,4,3,2,1,0,2,3,3,2,7,3,2,12,2,6,4,12,5,1,5,2,2,3,14,4,10,2,3,6,0,4,1,10,2,4,7,1,4,1,12,10,0,2
6,0,4,4,5,5,6,1,10,5,6,6,3,11,7,8,1,7,12,3,4,1,1,4,3,10,3,2,6,4,7,1,2,5,3,6,2,3,9,3,2,10,9,13,2,0,5,5,5,7,10,2,12,3,6,4,3,7,7,9,2
3,0,4,6,3,2,1,1,1,2,7,2,1,5,2,2,2,7,3,2,5,0,2,1,4,4,2,5,1,1,9,2,0,7,7,2,3,5,6,5,3,7,4,14,4,7,4,0,0,4,11,3,2,4,4,3,1,7,3,1,2
6,0,4,2,8,0,3,6,10,8,7,6,8,8,9,4,2,6,7,3,4,2,3,5,0,3,0,6,3,4,9,3,3,7,12,6,3,1,4,0,1,14,1,14,1,3,2,2,6,8,10,3,3,2,4,3,7,6,8,1,2
5,0,4,2,4,2,2,1,7,3,8,5,7,7,11,6,3,9,2,3,5,0,3,2,0,16,3,6,0,7,7,0,2,5,2,4,12,0,3,7,3,8,2,14,3,5,3,2,4,6,5,4,6,6,3,2,4,8,10,6,2
2,1,2,4,3,1,2,9,4,4,2,3,3,7,3,7,0,3,5,12,4,1,1,2,5,5,1,6,5,0,9,7,0,9,15,3,4,2,5,4,1,10,6,6,1,1,5,0,6,4,12,5,5,2,10,6,2,10,10,0,2
4,0,5,2,2,1,4,10,3,1,5,0,1,1,3,5,4,3,4,5,4,1,0,1,1,6,2,7,2,1,5,3,6,5,11,6,4,1,5,2,2,11,3,14,3,8,3,1,4,3,10,1,3,6,3,5,5,10,10,0,2
5,1,10,1,1,2,6,6,3,1,5,3,4,4,2,1,3,6,4,4,5,0,1,6,1,3,1,5,3,0,6,3,11,15,6,7,3,1,4,2,3,26,3,15,4,0,1,0,3,2,11,4,3,6,1,8,3,10,10,1,2
8,1,6,0,3,0,3,3,5,3,5,5,4,4,7,7,3,7,4,6,5,1,2,3,7,7,4,7,7,3,7,0,2,3,5,9,1,3,9,2,0,10,4,16,2,2,3,3,5,6,9,2,3,2,5,2,1,8,4,2,2
7,1,11,5,4,0,2,1,2,5,4,5,6,5,4,8,7,4,6,1,4,2,3,4,5,2,6,5,1,5,7,3,4,7,9,5,2,8,7,4,2,17,8,6,0,2,0,1,6,5,8,7,3,3,3,6,2,11,12,3,2
1,0,4,2,2,3,3,1,6,4,8,2,3,6,4,2,2,10,6,5,3,3,3,6,1,8,2,3,1,8,11,2,1,4,7,6,2,1,2,1,5,12,5,6,1,2,4,4,4,5,2,1,3,4,4,5,4,8,5,4,2
5,0,4,5,2,0,1,4,0,1,2,2,1,4,3,5,1,5,12,2,3,1,3,1,2,2,1,10,2,0,8,2,7,3,10,7,2,2,2,0,2,19,7,11,4,5,3,2,1,7,8,8,2,6,4,3,4,11,4,1,2
4,1,4,2,1,1,1,3,2,4,7,5,2,3,9,3,3,8,2,1,3,0,1,3,2,4,1,7,5,2,11,1,4,9,14,6,2,1,4,2,4,17,2,5,1,2,5,0,2,6,7,9,3,5,8,6,3,12,5,1,2
5,0,2,2,4,1,3,1,2,2,2,1,2,6,10,4,4,4,4,4,2,0,1,4,0,2,2,5,1,1,8,8,8,1,16,5,2,10,3,3,1,18,1,6,0,6,1,2,2,7,12,2,5,4,4,4,1,12,4,0,2
2,0,4,4,1,2,1,2,3,1,6,3,6,6,8,4,5,8,8,2,5,0,4,3,1,6,0,3,1,0,8,4,14,5,14,8,3,5,5,2,5,22,4,9,2,4,6,1,2,2,9,3,2,3,4,3,9,8,7,2,2
5,0,2,2,6,3,0,6,0,2,6,4,5,4,3,6,3,3,5,2,3,1,2,1,0,4,0,6,0,1,6,0,6,2,9,4,1,2,2,6,0,6,1,8,0,1,2,3,5,2,15,3,5,3,5,2,2,9,2,2,2
2,0,8,4,2,2,5,2,10,4,4,1,2,3,3,10,5,9,7,3,4,0,0,12,2,5,4,7,2,3,9,3,4,9,5,11,2,1,5,11,2,10,4,7,3,2,3,1,4,1,13,4,1,6,5,4,2,8,8,4,2
0,4,2,5,4,3,7,1,2,3,3,1,2,4,6,5,3,7,7,2,5,1,4,1,1,11,3,9,3,1,5,2,1,7,8,5,4,2,5,5,3,7,5,20,1,1,3,4,2,0,9,5,3,6,5,1,3,10,4,1,2
1,1,7,3,5,3,1,4,4,1,2,1,3,3,5,8,2,2,4,1,3,1,1,5,1,9,0,4,1,1,12,5,9,6,7,8,2,1,7,1,4,14,0,8,1,0,0,2,1,3,14,7,2,4,4,2,6,12,6,0,2
2,0,8,1,2,2,1,4,2,4,13,2,3,2,4,13,2,7,4,4,1,2,1,2,2,6,0,5,1,3,5,1,6,6,11,3,1,4,6,0,3,14,4,13,1,2,2,0,1,3,6,4,0,2,7,4,2,8,5,2,2
5,0,3,1,2,2,3,2,4,2,2,2,2,5,2,4,1,7,7,2,3,1,3,3,1,10,0,5,1,1,5,0,3,4,7,5,0,2,5,0,3,11,2,8,1,1,11,1,2,1,10,4,6,6,8,4,1,7,11,1,2
3,0,8,4,2,2,5,7,4,0,3,3,4,3,1,7,2,2,7,8,3,2,5,5,2,7,2,4,0,3,8,0,3,4,15,3,9,0,2,2,2,10,1,5,3,1,4,2,2,11,7,4,5,0,6,4,6,3,14,4,2
4,6,5,4,9,1,8,4,2,0,4,5,6,2,9,2,4,2,9,2,2,4,5,8,5,4,2,6,3,1,6,4,5,3,8,2,0,1,4,3,7,9,3,1,1,3,9,5,5,9,5,3,4,3,5,1,5,6,15,3,2
2,6,7,3,4,1,9,8,4,1,1,2,4,5,3,7,5,10,10,5,12,1,2,5,3,7,3,4,5,3,9,3,4,2,11,8,10,0,1,6,4,6,3,6,1,6,8,6,3,10,5,2,5,2,5,2,5,1,14,4,2
4,1,2,4,2,5,1,6,3,3,6,6,3,3,7,5,3,2,2,2,1,0,0,4,6,11,3,4,1,6,4,4,1,8,8,3,6,0,4,1,7,13,3,8,0,3,7,4,5,6,10,3,0,3,4,4,6,4,4,4,2
6,1,5,3,8,3,10,5,7,0,2,3,5,2,2,2,4,7,2,3,1,3,5,3,4,5,1,3,2,1,3,1,5,6,18,1,3,2,3,4,2,10,3,6,1,1,3,3,6,9,10,3,2,1,8,7,6,1,9,2,2
2,0,9,5,2,2,2,4,3,2,2,3,1,3,1,1,2,7,5,4,3,1,4,5,1,10,1,1,2,3,6,4,3,5,15,1,4,1,4,4,1,10,3,5,1,5,7,3,1,8,4,1,2,2,1,2,5,3,6,4,2
3,3,2,2,4,7,5,1,5,6,0,4,3,6,4,6,3,6,5,6,5,2,7,5,5,6,0,7,1,5,4,5,2,3,13,7,1,3,4,1,9,6,6,1,12,3,2,10,0,2,2,3,1,7,5,1,8,3,10,5,2
4,7,6,2,4,0,3,8,1,1,2,3,5,3,3,6,7,5,5,3,5,3,4,7,2,4,2,4,2,0,4,3,8,4,18,1,1,2,8,1,7,15,9,3,3,4,5,1,5,10,5,3,2,4,0,2,7,12,5,6,2
8,1,5,3,6,4,7,4,7,7,3,3,2,5,4,4,3,5,9,0,4,0,2,9,4,6,3,2,2,5,11,5,9,4,5,2,5,1,1,2,9,7,4,5,2,3,6,2,3,6,3,2,6,3,0,4,10,1,9,2,2
3,0,5,3,4,4,13,6,2,0,4,6,2,1,1,9,2,5,4,6,4,0,2,1,2,5,1,2,1,3,4,4,1,7,9,0,1,0,4,2,5,5,2,4,0,4,5,3,4,3,3,0,3,1,3,4,7,4,11,2,2
8,0,7,3,3,3,8,4,7,1,1,4,3,2,2,2,4,7,9,2,3,4,0,7,3,7,6,2,2,5,4,4,7,8,12,3,1,1,3,3,7,6,1,5,0,0,7,4,3,6,5,5,1,2,2,2,2,1,12,4,2
7,1,5,1,3,6,7,5,8,2,8,6,7,5,5,3,2,4,3,3,3,2,3,8,3,8,2,1,3,4,5,5,1,5,10,3,4,3,5,4,8,6,4,1,2,5,3,2,6,4,12,7,1,1,1,4,6,1,8,5,2
7,5,5,0,2,7,4,2,9,1,3,6,4,1,2,6,4,5,7,5,5,0,3,6,2,8,4,3,4,3,2,1,5,5,10,0,3,0,3,3,6,6,4,4,2,1,6,2,3,4,10,1,2,3,6,5,10,2,7,4,2
4,1,6,4,4,5,3,5,4,4,2,1,3,4,3,5,5,3,8,5,2,3,3,2,4,7,4,8,1,4,2,7,3,5,13,2,7,3,8,0,5,5,2,3,3,4,4,2,7,14,4,4,2,4,5,1,5,2,11,1,2
5,1,7,2,2,3,9,5,1,4,1,3,16,5,2,6,4,4,5,3,7,0,3,6,2,10,3,2,1,2,4,3,6,9,7,2,7,0,6,5,6,9,3,5,0,3,2,2,5,7,6,3,3,3,3,0,5,0,4,3,2
0,2,5,0,3,3,4,2,6,2,3,4,2,4,2,9,1,7,4,5,6,2,6,9,7,5,5,4,1,1,4,2,6,5,13,3,7,1,2,6,3,11,0,3,0,1,5,0,2,5,7,0,2,2,6,3,5,1,4,1,2
9,2,7,4,4,1,6,4,4,1,2,2,1,2,5,5,1,8,6,4,4,1,5,6,7,3,2,4,1,5,9,5,2,4,3,7,6,2,6,1,4,6,2,4,3,1,5,6,7,9,4,2,6,6,3,5,7,0,13,4,2
3,1,8,6,5,2,5,3,5,4,2,4,2,5,4,3,5,5,4,4,6,0,2,5,6,2,0,5,2,8,4,6,6,7,16,4,1,3,1,2,7,7,0,4,5,1,8,1,3,5,5,5,3,1,6,8,5,5,12,4,2
3,0,5,3,3,1,2,5,5,2,4,3,4,0,5,4,3,7,2,5,3,3,3,6,5,12,2,1,4,4,6,2,6,5,17,2,5,0,5,3,6,8,2,3,4,0,5,4,4,5,5,2,3,1,2,3,7,1,4,2,2
3,6,2,0,3,5,8,2,6,9,6,2,14,3,2,4,2,7,7,4,1,2,3,1,1,10,3,2,5,7,4,1,3,2,6,0,9,0,0,12,6,3,6,7,0,2,6,4,12,5,6,1,1,2,4,1,9,4,3,2,2
1,2,8,3,2,2,7,4,4,1,6,7,9,1,3,6,2,5,7,4,3,0,4,4,1,6,3,4,1,0,3,2,3,6,16,2,1,2,2,5,5,12,3,6,2,0,6,6,1,7,7,4,2,1,8,5,4,5,10,6,2
6,0,4,4,6,3,5,7,3,3,5,9,6,8,4,6,6,8,8,1,7,2,8,6,4,5,3,3,4,14,9,1,2,6,3,7,7,1,0,2,9,10,3,15,5,2,10,10,8,14,11,5,8,3,1,4,9,10,5,12,2
7,1,5,6,1,2,6,12,9,4,8,5,5,9,6,5,5,11,7,2,9,0,3,10,2,7,4,6,13,2,7,5,12,12,6,11,2,7,3,9,7,16,13,27,6,10,4,1,3,9,4,8,7,2,6,6,3,5,12,1,2
2,1,8,4,4,3,5,6,10,4,9,4,9,5,7,5,5,9,13,1,7,2,3,13,1,11,3,4,11,0,10,3,3,4,9,4,2,3,3,1,4,12,6,26,1,6,6,3,6,12,5,6,2,3,2,4,7,9,13,2,2
4,1,4,2,5,6,13,9,6,5,8,10,8,5,7,6,4,6,10,8,2,3,7,12,1,9,2,4,7,2,3,7,3,9,13,7,3,2,6,1,5,9,3,10,2,5,5,2,2,12,8,6,11,4,7,4,7,5,9,5,2
6,2,5,5,4,10,7,8,17,7,7,5,9,6,5,14,4,6,3,3,11,4,7,11,10,6,5,10,7,8,6,5,10,7,2,11,4,7,5,2,5,10,5,21,7,2,6,14,4,4,5,4,3,7,1,3,8,4,10,10,2
4,5,8,2,4,3,7,7,13,7,6,7,10,4,8,7,6,5,4,10,5,3,5,10,14,8,8,9,16,1,14,9,5,9,8,11,12,4,6,5,5,12,8,22,1,6,5,3,2,8,8,2,2,6,8,1,12,5,15,1,2
3,1,3,6,3,1,7,7,5,3,4,8,5,4,2,5,1,6,7,8,8,1,2,6,0,4,4,5,1,8,7,3,5,4,7,5,6,4,6,3,0,15,4,21,3,3,4,1,1,9,3,6,2,2,3,3,2,8,13,5,2
6,0,2,4,10,2,7,8,4,4,1,1,6,5,6,9,10,5,7,1,8,2,4,7,1,9,1,2,9,5,7,4,6,11,5,10,10,2,5,10,3,15,2,25,1,7,6,0,5,5,1,3,2,3,2,3,9,7,7,7,2
4,1,7,4,5,1,8,5,6,0,2,2,2,5,1,6,2,10,16,5,9,1,3,8,4,3,2,7,4,2,9,3,17,9,6,5,4,2,3,1,2,24,6,14,2,3,6,5,6,13,6,9,5,2,9,2,6,4,16,1,2
3,0,2,6,4,2,9,6,3,1,3,5,5,7,4,4,4,5,11,7,3,3,5,5,2,5,2,8,7,1,10,2,2,8,10,6,5,5,3,0,2,10,8,12,2,4,6,1,3,5,10,4,3,6,1,8,7,5,13,4,2
8,1,10,3,3,7,10,2,13,4,6,3,5,5,6,4,5,8,9,5,4,6,3,11,7,2,6,3,12,3,11,4,15,5,3,7,8,6,6,9,4,16,8,12,7,7,5,7,8,5,7,6,4,2,5,5,6,5,10,7,2
11,0,11,1,5,1,10,11,4,7,11,15,5,6,5,6,5,9,3,6,4,0,2,4,2,6,0,8,8,2,10,5,5,8,18,8,1,4,9,1,2,12,5,27,2,8,6,0,4,6,16,5,4,6,5,5,4,14,12,3,2
8,5,13,7,6,2,4,3,11,2,6,6,5,5,8,2,6,8,6,3,5,3,5,10,2,11,5,8,12,3,7,3,8,9,5,6,7,2,3,5,3,17,7,16,2,8,12,0,3,8,7,11,4,4,10,14,4,6,15,2,2
5,1,4,1,1,1,10,4,7,4,0,4,0,1,2,6,3,4,6,3,8,0,3,6,2,5,3,4,5,1,10,3,8,4,11,6,3,1,0,1,4,19,2,12,4,1,4,3,2,3,6,5,6,4,1,5,4,3,9,2,2
6,2,2,6,2,4,6,7,10,4,4,8,5,6,8,5,9,10,7,7,7,2,3,10,3,6,4,1,12,6,13,8,12,9,5,5,6,4,6,1,5,26,11,16,4,4,5,3,5,9,4,9,5,0,4,5,5,6,9,3,2
9,2,9,3,3,4,4,14,4,4,10,13,6,0,4,5,3,4,7,6,4,1,3,4,1,6,0,5,5,2,3,4,2,8,9,5,3,5,7,7,5,9,2,27,2,3,2,0,8,6,18,3,4,4,4,8,4,10,9,0,2
8,3,5,3,1,1,6,7,6,3,11,9,6,9,7,11,7,7,7,4,10,1,4,4,4,3,10,3,12,1,7,2,10,5,12,5,11,1,4,7,4,14,8,15,7,3,3,3,6,9,7,2,1,4,3,6,6,9,13,3,2
3,4,14,9,4,2,4,11,8,3,1,4,6,6,5,6,6,5,5,6,5,2,4,7,4,6,3,4,12,5,5,6,9,8,10,4,4,3,5,3,6,13,1,29,2,6,6,5,8,10,13,5,3,3,6,7,1,7,12,1,2
4,0,17,6,1,3,3,8,12,4,5,3,5,2,5,5,3,7,7,4,6,0,4,7,3,5,3,2,9,3,11,7,4,22,5,5,3,0,7,4,3,19,1,20,4,5,6,0,6,6,9,7,3,2,5,2,2,15,13,3,2
10,0,4,3,5,2,1,2,13,7,4,4,4,4,4,11,8,8,3,6,4,4,1,7,5,10,4,2,12,2,9,2,5,8,4,7,3,0,4,3,5,19,4,10,3,5,4,5,3,1,4,3,0,1,2,5,6,7,15,4,2
6,0,11,6,3,4,5,11,8,6,7,9,4,9,13,14,4,6,4,4,6,1,4,6,0,9,2,6,3,6,9,4,15,6,5,7,3,4,5,2,5,15,7,10,3,5,4,6,4,3,5,5,5,6,4,5,8,7,9,1,2
7,0,5,7,2,5,2,4,9,0,4,4,2,5,4,6,11,12,8,5,6,2,5,8,3,1,1,9,9,3,9,8,11,13,5,7,3,6,6,4,8,15,9,12,2,3,8,5,4,6,5,7,1,6,11,3,3,10,12,4,2
7,0,5,4,5,1,6,4,11,6,5,4,3,6,8,4,5,8,10,3,5,4,3,9,6,6,3,7,8,5,11,9,2,2,5,7,6,2,2,1,10,11,6,10,2,2,4,2,6,7,4,4,6,7,3,4,9,12,12,6,2
7,1,6,2,3,4,3,4,1,9,8,1,9,4,4,6,2,2,3,5,3,2,3,5,5,12,1,2,3,3,2,5,2,8,8,5,2,3,10,3,5,7,2,16,3,1,4,6,8,9,5,1,1,1,4,3,3,3,8,1,2
2,0,8,3,1,2,6,10,1,1,7,3,8,5,7,2,1,1,9,7,5,1,1,4,3,5,4,3,3,2,8,5,4,12,12,4,1,0,5,2,0,14,6,65,1,4,10,2,7,5,10,6,2,2,6,11,2,9,7,0,2
6,0,2,3,2,2,7,5,2,1,7,0,5,5,7,1,1,0,2,2,1,0,3,1,0,8,1,1,0,4,1,2,2,7,10,2,0,2,3,3,2,9,1,20,0,0,2,0,4,0,9,3,2,2,5,1,1,2,5,2,2
7,1,6,4,3,3,7,6,4,1,7,3,3,10,7,5,0,2,3,1,3,2,1,2,5,5,4,8,4,2,5,2,4,5,14,7,1,2,8,3,3,6,3,16,3,2,5,4,4,6,16,3,4,2,5,3,5,4,7,3,2
3,0,4,2,2,2,1,6,1,1,5,2,3,1,3,1,1,1,4,3,3,0,1,2,0,6,2,4,1,3,1,0,4,8,9,2,0,0,2,1,3,18,1,17,1,2,2,1,3,5,2,1,1,1,8,3,3,2,7,1,2
8,1,4,2,2,1,3,9,4,3,9,1,6,4,3,5,0,4,0,3,2,3,2,1,4,9,2,1,7,4,2,1,1,6,10,2,2,2,3,10,4,8,2,19,2,2,2,1,5,4,2,1,3,1,3,3,5,4,9,3,2
3,2,6,2,1,1,6,6,3,1,3,4,7,4,4,7,1,3,5,0,1,1,0,1,3,4,2,2,1,5,1,1,3,5,17,2,2,2,7,6,3,14,1,8,1,3,4,0,3,1,22,2,0,1,3,1,3,12,4,2,2
4,0,4,6,4,5,6,3,4,5,11,2,4,5,5,5,4,2,9,4,6,3,1,4,1,9,1,5,2,5,5,3,2,9,4,8,0,1,5,0,4,11,1,17,2,0,1,9,3,8,4,3,1,0,3,2,2,4,13,5,2
5,2,7,4,1,5,4,4,2,10,12,2,6,5,7,4,1,1,7,4,5,2,2,9,4,5,3,1,1,17,7,4,1,7,2,2,8,5,5,15,14,7,1,10,4,2,3,2,4,2,6,0,2,1,5,3,10,1,7,11,2
1,1,0,10,0,7,5,6,5,4,9,3,9,2,8,4,2,3,3,6,4,2,4,2,4,9,0,0,1,6,4,0,2,3,4,8,1,13,5,1,2,11,6,18,3,1,5,4,6,6,5,0,4,1,7,2,4,1,3,4,2
2,1,6,2,2,1,5,4,2,6,8,2,4,4,5,5,2,3,3,6,2,1,5,3,1,3,2,3,2,0,6,0,1,4,11,2,0,0,7,3,2,13,2,8,2,1,0,0,6,3,12,2,2,1,7,1,5,2,4,1,2
9,0,5,6,1,4,4,6,1,1,7,4,5,3,3,5,1,2,2,3,3,2,5,1,1,9,0,3,1,3,2,2,0,4,5,4,0,2,5,1,6,8,1,19,3,1,3,6,10,2,5,2,5,1,5,2,8,0,11,2,2
4,1,2,1,2,5,9,7,4,7,10,3,6,4,1,4,5,3,3,2,1,0,3,4,0,8,2,3,6,3,3,1,2,7,4,3,4,1,8,5,3,11,4,18,1,0,5,0,4,6,8,3,3,1,7,3,4,1,11,2,2
5,0,3,4,1,3,3,8,5,6,8,3,5,4,2,5,4,3,4,3,2,2,0,3,1,15,2,1,1,4,1,2,1,7,8,3,1,2,7,7,4,17,3,16,2,2,2,0,7,3,13,3,2,0,2,1,4,2,6,0,2
2,0,1,2,4,0,8,10,0,1,10,1,3,3,3,2,0,1,2,2,4,3,3,0,0,4,1,6,0,0,5,1,0,5,6,1,0,0,1,0,1,4,2,25,1,1,2,1,0,2,8,5,2,3,3,5,1,3,5,1,2
2,1,4,2,4,4,3,6,1,4,5,0,2,2,7,3,6,2,4,3,4,0,2,1,2,3,0,4,1,0,9,2,4,14,1,6,1,0,5,3,3,15,0,15,1,8,5,1,3,2,7,3,1,2,4,2,5,2,1,2,2
0,1,6,3,4,3,6,5,1,2,13,4,1,3,6,4,1,3,1,3,2,0,3,0,3,3,1,4,3,2,2,3,1,11,14,2,0,1,4,1,1,12,2,25,0,7,2,3,5,1,12,2,1,2,2,2,2,3,8,1,2
1,1,6,3,2,5,2,5,2,6,9,2,4,3,4,3,4,3,2,2,2,0,2,2,3,13,3,3,4,2,2,1,2,5,5,3,2,2,10,3,2,9,3,11,2,1,2,2,9,3,5,1,1,4,4,1,1,2,9,3,2
1,2,6,3,0,2,5,5,4,0,10,2,8,3,5,5,5,6,4,4,4,1,2,4,3,11,2,5,3,0,2,3,2,11,13,2,1,2,4,3,2,13,2,12,1,0,3,0,3,4,10,6,1,4,6,2,4,3,6,3,2
9,0,8,4,4,6,1,9,5,4,7,5,9,2,8,6,1,1,3,2,3,3,2,1,1,7,3,4,3,4,2,2,2,4,6,1,4,1,5,9,3,17,4,14,1,2,3,5,7,6,8,2,3,2,2,4,3,5,8,5,2
6,1,5,0,6,2,2,4,0,4,2,2,2,5,0,9,8,1,3,3,3,2,3,2,1,9,3,4,1,3,4,2,4,5,13,3,2,2,2,4,3,9,2,3,2,3,8,3,7,4,7,9,2,2,6,3,1,1,8,1,2
1,0,11,3,1,4,3,3,8,2,6,0,3,5,5,11,2,8,1,5,8,2,4,5,3,2,0,6,4,1,13,6,4,6,2,5,0,2,4,6,2,9,2,4,2,3,3,4,2,1,2,2,1,3,3,3,5,4,6,0,2
7,0,8,6,7,3,11,6,6,6,11,5,13,4,8,3,7,1,6,4,1,3,1,1,2,12,1,1,3,8,5,4,1,9,11,1,7,4,7,6,9,1,3,5,1,5,7,5,6,3,12,4,3,1,6,3,4,6,6,7,2
2,0,3,4,3,0,1,5,4,1,5,1,0,9,4,5,1,3,6,7,7,0,2,2,2,3,0,11,5,1,10,4,9,6,9,4,2,5,1,1,3,17,1,13,4,6,2,11,1,3,7,2,0,6,2,6,2,10,10,0,2
3,0,5,5,3,1,4,11,6,8,7,4,4,2,1,7,3,6,6,5,2,0,1,2,1,11,2,9,4,0,3,1,4,18,9,2,0,3,3,2,1,12,2,21,1,1,3,0,2,8,4,2,3,3,1,6,1,6,12,0,2
4,0,5,8,3,3,5,6,3,3,4,4,1,4,2,8,3,3,7,10,13,2,0,3,0,4,1,8,5,4,4,11,3,12,1,11,1,3,2,1,4,12,0,10,2,1,2,0,2,4,2,2,0,5,5,3,5,3,8,2,2
2,1,2,3,3,1,3,3,6,2,4,2,0,0,3,5,1,5,11,5,5,0,0,8,1,2,0,5,6,1,7,3,6,4,4,8,1,2,2,1,4,17,11,5,1,2,6,1,1,7,4,3,1,6,3,6,7,2,11,2,2
4,3,5,3,0,0,4,5,3,3,0,1,2,3,4,7,0,4,6,4,6,1,3,3,1,3,2,11,4,1,7,3,3,5,6,3,4,1,2,0,4,8,0,4,4,4,6,3,1,4,5,4,3,3,4,6,5,3,5,3,2
7,0,6,2,4,3,6,3,3,4,2,3,2,3,7,4,7,2,5,5,6,0,1,9,4,4,1,3,5,4,10,3,3,5,6,7,1,1,1,4,1,12,1,7,0,2,2,3,4,3,6,5,2,6,5,4,2,5,9,1,2
4,1,8,2,1,3,3,7,2,3,3,5,4,4,5,6,3,2,8,6,7,0,2,2,1,6,0,6,5,0,4,4,5,16,8,5,1,0,3,3,2,9,1,7,0,5,3,1,3,8,5,2,5,8,7,4,6,6,6,3,2
2,0,5,3,0,1,6,7,1,4,3,1,2,2,4,7,2,2,4,6,7,0,2,5,2,1,1,5,3,0,6,4,3,15,1,6,4,0,1,5,2,10,2,6,0,1,4,1,1,7,4,2,0,1,4,4,2,3,3,2,2
2,0,3,4,1,2,5,8,0,1,10,4,5,2,4,4,1,1,5,11,3,1,3,1,1,5,2,6,0,1,5,5,0,9,8,3,0,2,4,1,3,9,0,12,3,5,4,4,3,11,5,7,2,2,7,3,2,5,2,1,2
1,0,3,2,1,4,4,8,2,2,3,4,7,3,3,2,6,0,6,2,3,0,3,4,0,3,0,3,2,6,4,5,2,5,6,5,0,0,2,0,4,16,3,19,1,3,3,2,2,4,10,4,0,3,5,3,6,4,8,1,2
