0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,target
1,1,7,8,8,2,8,7,13,1,6,8,8,4,9,4,10,8,4,8,10,3,13,6,11,3,7,14,4,9,15,2,3,24,1,20,5,1,5,3,1,0,8,4,8,20,1,9,2,2,4,3,0,5,22,8,9,8,3,0,3,3,10,21,15,6,14,1,5,4,14,7,10,54,9,8,40,9,9,2,0
4,3,6,9,2,9,4,0,0,0,10,0,8,4,13,0,1,2,5,10,2,1,7,0,13,1,4,1,3,3,1,4,5,6,0,8,0,3,9,1,1,0,5,2,4,8,4,13,1,6,2,8,1,3,4,6,6,4,7,2,0,0,10,2,3,5,1,2,3,7,1,9,4,6,8,10,8,6,4,0,0
5,2,41,5,0,21,9,22,0,14,0,0,2,5,1,3,0,33,1,4,0,0,0,0,0,0,6,20,3,5,3,17,99,11,4,0,12,47,0,64,45,2,8,2,4,1,27,0,177,1,2,9,0,13,0,0,2,0,28,72,0,18,1,1,0,36,1,29,1,84,76,12,19,0,0,1,0,1,14,44,0
2,3,0,3,0,1,2,1,2,0,1,0,3,1,2,4,2,0,2,4,0,1,0,0,0,0,2,0,2,0,1,1,0,1,0,2,2,0,3,0,0,1,0,0,1,1,0,2,0,2,1,4,5,0,1,1,5,3,1,0,0,0,2,0,2,0,0,2,0,0,1,0,0,0,4,2,1,1,0,1,0
0,2,3,1,0,3,0,1,0,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,23,3,0,0,1,0,0,1,3,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,2,2,0,1,0,0,2,1,2,0,1,0
12,6,7,9,5,7,0,2,8,6,6,7,11,2,8,3,0,10,9,5,1,7,3,1,6,3,4,16,4,14,8,2,12,6,4,5,11,5,10,1,3,12,1,8,8,3,7,10,8,3,14,4,9,3,8,6,4,8,4,6,4,5,10,3,1,6,6,3,7,9,13,5,3,3,0,8,8,10,4,4,1
3,2,7,7,5,7,2,4,7,3,11,3,15,6,6,2,8,16,6,4,4,6,7,5,4,9,6,14,4,9,12,7,24,1,0,2,8,6,9,7,4,13,4,13,6,7,3,8,3,10,12,5,1,4,1,4,8,6,7,6,3,14,9,9,2,20,7,8,1,7,9,8,22,7,6,9,8,11,4,5,1
23,1,11,15,2,10,3,4,7,7,2,4,2,5,12,5,12,7,0,2,6,2,1,4,3,4,2,4,3,4,11,5,5,6,3,7,3,4,5,2,13,7,5,20,9,7,12,11,9,5,5,6,6,5,3,2,11,4,3,7,6,6,6,4,8,8,4,6,7,5,8,4,6,4,1,4,17,16,4,4,1
3,15,4,5,5,4,4,4,6,2,13,6,5,6,11,7,4,3,9,11,4,9,5,2,11,5,4,7,6,7,2,2,2,2,0,8,4,1,7,2,2,16,3,15,8,6,5,8,3,3,6,5,9,2,3,5,6,8,2,4,6,4,17,7,4,3,6,8,11,3,2,2,2,3,9,9,20,11,4,3,1
6,1,3,4,1,1,2,9,7,1,12,2,6,3,6,4,7,6,12,3,6,7,3,3,2,5,3,17,6,5,2,3,3,12,3,6,1,5,7,8,9,7,2,13,6,6,4,3,6,5,17,3,18,3,5,7,7,5,8,4,4,11,12,6,7,2,5,5,3,7,13,5,0,0,1,6,20,10,3,2,1
7,4,11,8,6,6,8,3,4,10,7,2,15,3,6,6,13,3,4,11,13,11,13,1,9,6,14,7,10,14,6,6,4,5,1,12,1,3,4,0,5,7,3,2,4,4,7,10,5,3,6,11,3,12,6,4,9,5,7,8,0,12,7,21,3,4,3,2,3,8,3,8,13,14,14,10,15,8,7,1,1
11,2,7,7,5,5,2,7,1,1,8,3,3,10,12,2,6,3,3,6,11,4,5,6,3,6,5,5,7,8,3,3,6,4,0,13,7,5,7,3,13,15,7,8,6,7,6,6,8,4,4,2,18,6,4,6,5,3,6,5,3,5,7,2,12,1,2,6,7,4,2,3,4,5,3,11,10,16,5,5,1
1,3,7,5,9,0,3,3,6,2,8,8,3,7,6,2,12,8,10,7,6,6,3,3,9,5,3,12,3,8,8,0,3,4,2,7,11,4,8,2,4,14,6,9,11,2,5,13,1,4,12,3,14,0,2,5,3,2,2,1,10,7,5,3,2,6,5,4,11,3,1,6,3,0,6,3,21,9,3,3,1
3,6,3,2,4,1,1,3,7,6,5,4,2,4,3,3,1,6,24,2,4,7,2,2,3,4,2,4,0,3,3,3,4,3,2,2,3,2,4,0,4,9,1,12,2,2,7,5,1,2,23,2,24,1,2,2,3,2,3,3,1,3,12,2,2,4,3,1,4,2,5,3,2,2,5,6,10,6,1,2,1
11,3,3,5,2,2,9,3,9,4,7,9,5,8,7,2,4,4,6,3,9,8,2,5,6,8,0,7,4,2,12,0,3,4,2,3,17,3,7,4,4,19,4,16,7,4,2,10,0,2,9,4,6,1,1,11,3,3,1,2,7,11,7,1,2,2,10,7,6,2,1,3,2,2,5,5,14,8,2,1,1
6,1,3,6,7,2,0,1,10,2,12,9,4,7,7,4,1,1,22,3,6,3,2,2,4,7,3,11,3,0,4,3,2,2,2,4,5,7,10,2,5,16,4,19,3,5,8,4,4,2,22,6,9,3,3,8,2,6,1,5,3,5,8,3,3,1,1,2,10,2,2,6,2,2,6,0,13,12,0,4,1
5,6,8,1,5,14,8,4,1,6,9,3,15,5,7,11,3,7,4,6,3,9,28,2,6,4,8,4,13,8,3,10,3,6,3,8,8,8,4,2,7,14,5,19,0,2,6,7,13,4,2,8,5,10,2,3,21,5,11,7,3,5,9,17,5,4,4,5,3,5,1,10,5,16,12,7,6,10,7,3,1
3,3,8,4,4,4,4,4,6,4,6,7,5,5,10,1,12,7,7,7,6,6,6,2,10,3,2,6,7,5,3,4,6,5,3,11,3,3,9,1,5,12,1,6,6,7,7,7,3,3,11,2,7,4,6,6,6,3,6,0,2,4,8,4,7,3,2,7,9,4,0,1,3,4,7,5,20,14,2,3,1
12,6,1,15,12,3,4,3,13,3,8,14,2,13,7,5,2,4,27,1,13,3,1,5,0,10,8,13,14,1,6,3,0,6,17,13,9,8,10,3,3,12,4,14,6,4,6,10,3,6,16,8,17,6,7,10,4,3,2,3,7,4,7,1,5,2,8,4,26,2,6,9,1,3,1,3,25,15,6,8,1
11,5,4,11,1,7,6,4,6,7,9,6,6,8,17,6,8,5,5,13,9,7,6,3,2,12,4,13,7,7,7,3,2,8,2,11,6,10,9,6,6,18,5,15,7,12,9,12,7,7,16,7,12,4,2,6,11,8,5,9,7,10,5,3,8,6,5,1,12,6,10,5,1,6,7,9,21,15,10,1,1
8,6,6,5,6,4,7,7,5,10,8,3,7,7,12,7,6,7,8,7,8,6,0,1,3,5,3,9,6,8,8,3,0,7,1,12,2,1,4,1,4,9,4,8,9,6,3,10,6,8,4,8,10,6,3,7,14,8,2,8,1,8,14,2,4,2,8,8,6,6,5,10,2,12,3,6,24,12,3,5,1
2,2,6,2,6,0,3,3,5,5,10,3,9,6,7,2,9,5,9,5,10,7,3,5,9,4,3,6,4,8,6,0,7,4,5,3,5,1,6,3,2,29,4,7,4,1,6,8,1,1,7,3,20,4,3,3,4,7,1,3,2,3,7,3,3,2,0,7,6,4,1,9,2,0,5,5,14,13,5,3,1
2,1,0,3,3,1,0,2,7,1,17,8,6,3,7,4,2,0,29,3,5,2,1,1,2,5,2,8,0,0,1,0,2,1,1,4,1,4,8,0,4,14,1,6,6,2,2,5,2,3,27,4,17,0,2,3,7,7,4,3,2,10,9,0,1,1,3,2,8,5,3,6,0,1,3,1,20,6,0,0,1
9,3,5,1,2,2,4,11,4,7,9,11,9,5,6,8,3,2,8,5,8,14,1,3,5,3,1,23,1,2,2,3,6,9,4,4,9,11,10,6,8,11,6,7,6,2,7,7,2,1,16,3,10,4,3,3,5,7,5,5,3,13,5,1,3,1,10,4,7,1,13,3,2,3,5,3,9,5,3,4,1
2,3,7,1,3,5,5,3,1,7,12,2,4,5,7,4,14,4,3,7,9,1,5,2,1,4,4,4,1,8,10,5,7,1,0,2,5,12,6,0,3,7,3,8,7,6,3,7,7,5,8,1,3,6,1,4,7,3,9,7,3,4,6,6,5,4,4,9,2,4,6,5,10,5,3,7,11,6,4,4,1
12,9,9,11,7,17,12,6,1,9,11,3,16,2,16,8,30,5,6,15,6,9,8,7,11,1,13,7,9,22,11,4,4,7,1,5,10,14,4,7,13,14,9,6,15,8,8,9,12,6,7,14,5,11,5,1,22,4,9,21,5,6,7,8,6,6,3,7,4,8,8,16,11,11,13,18,10,13,18,4,1
8,9,5,6,6,5,6,5,4,4,9,3,9,7,7,5,9,8,15,8,8,8,8,2,4,5,8,5,2,20,8,8,4,5,4,4,10,1,12,5,7,3,2,5,10,8,6,6,6,4,20,2,38,3,6,3,10,3,13,2,5,7,7,1,7,7,5,7,11,6,7,0,4,5,5,4,13,9,3,3,1
10,5,15,4,4,4,1,2,4,3,18,5,2,10,10,2,6,5,6,5,8,5,4,4,3,8,3,16,10,9,5,7,9,6,2,2,7,7,11,7,3,11,5,13,7,4,8,4,3,10,5,9,6,4,7,4,7,5,4,2,0,5,6,8,3,18,3,6,8,3,9,6,15,7,5,2,11,5,6,11,1
7,3,4,14,6,1,6,17,4,6,10,1,13,6,15,8,19,4,3,5,10,5,7,4,5,3,7,13,6,8,4,10,1,7,1,1,7,4,6,1,5,15,3,7,10,10,4,6,5,6,6,4,6,6,6,6,15,15,11,12,3,12,9,13,7,8,10,5,7,9,5,8,4,5,9,8,12,9,3,8,1
4,5,6,5,1,6,4,11,7,8,16,5,5,5,6,2,3,5,10,5,4,3,3,3,6,2,4,4,2,3,5,0,2,6,2,7,3,5,7,8,2,12,3,9,9,6,1,8,2,9,15,11,22,6,5,11,6,8,5,2,8,5,9,3,3,3,4,4,5,1,9,9,2,2,5,8,24,11,4,4,1
11,5,1,7,3,0,4,4,6,1,11,7,2,3,8,3,4,1,31,2,3,8,1,3,2,5,3,6,5,3,4,4,1,8,4,3,8,2,10,7,7,9,6,12,2,7,6,4,4,0,22,3,88,1,8,1,0,4,9,2,3,4,7,0,5,5,3,3,8,3,6,7,2,1,1,2,12,12,1,1,1
4,7,6,6,5,5,2,5,8,4,10,6,1,2,4,6,5,1,10,5,5,4,2,2,4,4,3,11,3,4,9,5,7,1,1,4,7,4,7,3,6,9,5,7,3,6,5,4,1,4,10,1,20,7,4,8,1,4,8,1,3,3,3,0,3,5,7,8,2,3,9,1,2,2,5,5,13,4,3,2,1
6,5,4,5,4,5,3,9,4,1,7,2,6,4,10,3,7,7,10,11,10,3,2,3,10,7,1,4,12,6,12,7,1,6,1,5,8,1,5,5,3,13,5,11,6,2,3,4,3,4,15,8,19,5,3,7,3,0,8,1,4,5,4,1,3,11,4,5,2,2,6,7,3,0,1,6,8,0,4,6,1
4,9,4,6,5,5,4,3,4,7,11,4,6,3,3,3,2,7,13,5,5,11,1,4,3,5,3,6,7,3,9,11,7,9,3,5,11,6,4,6,5,10,7,11,5,2,4,3,6,3,14,3,9,3,9,6,4,9,12,6,5,11,6,1,6,9,5,5,8,3,1,3,7,0,1,3,7,6,2,10,1
4,7,2,4,3,10,3,6,4,8,9,4,3,9,6,3,11,2,11,10,7,8,4,4,6,4,6,13,5,13,5,4,3,11,0,1,14,8,4,8,3,12,7,11,8,10,6,7,3,2,4,6,32,7,10,9,9,4,4,1,4,2,5,2,4,7,5,9,4,3,18,7,8,2,5,5,5,6,3,4,1
3,7,4,1,9,12,3,4,5,8,7,2,9,8,6,4,3,5,2,7,6,10,19,1,5,7,7,8,9,7,8,9,9,6,3,6,5,4,10,7,6,12,6,7,2,5,5,7,10,5,6,6,3,6,5,6,9,6,10,6,6,5,6,6,2,10,3,5,5,8,6,8,5,11,4,7,19,10,7,7,1
7,2,4,3,7,2,3,4,6,2,8,6,6,3,4,2,11,5,5,6,3,7,2,5,7,3,6,4,7,6,7,6,0,11,2,4,3,4,7,3,6,18,4,4,5,10,2,4,5,7,6,5,15,4,8,2,2,7,6,0,3,3,2,1,4,4,3,5,4,3,4,5,4,4,2,10,7,2,3,6,1
4,2,3,7,5,5,5,1,11,3,11,6,3,4,5,7,5,5,16,7,1,4,5,0,1,4,1,5,7,0,1,3,0,2,5,5,8,2,7,2,1,8,1,9,4,0,1,2,1,8,18,1,16,2,1,4,4,0,2,1,2,3,3,2,4,1,5,3,9,0,0,9,1,2,0,4,7,9,5,4,1
6,3,4,4,2,2,4,9,11,3,17,12,4,7,9,3,6,4,11,8,4,4,2,9,2,1,2,11,5,5,2,3,4,6,2,5,10,5,4,2,5,8,4,7,5,10,3,8,4,0,6,11,9,4,1,8,4,4,4,4,2,3,7,2,4,5,4,6,4,2,4,2,5,4,0,4,14,11,0,4,1
2,9,10,5,8,9,7,7,4,9,10,5,9,7,12,4,13,5,10,8,0,12,7,1,3,4,8,10,5,24,5,4,15,11,1,4,11,7,10,5,7,13,6,5,6,12,7,9,12,10,2,5,4,4,3,12,8,12,4,3,5,7,13,3,7,9,5,5,5,6,17,5,11,5,11,8,10,7,3,3,1
4,5,2,1,3,5,5,9,10,9,11,7,9,4,6,3,7,4,9,9,6,9,3,8,2,3,4,20,7,8,4,4,1,6,5,3,8,6,4,7,3,6,5,4,3,3,5,3,3,2,5,5,11,5,5,4,6,5,1,3,5,7,4,4,5,6,7,3,6,3,4,3,8,5,4,6,7,5,2,0,1
3,7,3,11,5,7,3,11,6,8,23,3,2,3,8,6,10,11,4,8,6,8,2,5,4,3,5,18,8,2,6,9,3,9,3,4,7,6,6,8,4,12,10,3,5,7,6,10,4,5,6,5,6,12,9,4,6,13,6,2,4,5,9,6,8,4,2,4,6,2,8,6,2,1,3,7,8,6,2,10,1
10,5,5,3,4,1,1,13,7,11,13,8,5,3,13,4,3,2,11,6,6,6,9,2,2,3,3,19,6,2,3,3,3,2,2,10,8,3,12,1,3,8,6,6,3,10,4,6,0,4,7,3,12,4,3,5,4,8,5,3,5,9,6,6,8,8,4,4,1,5,7,3,1,4,3,5,7,5,3,5,1
6,5,11,10,4,1,4,1,2,4,14,4,3,8,5,7,10,7,10,11,10,3,6,2,6,2,6,7,5,13,12,9,1,5,2,7,8,3,10,3,6,9,2,12,8,7,3,4,4,4,8,4,14,2,6,5,7,4,5,6,2,2,10,4,5,7,5,8,6,4,0,2,3,4,2,9,16,16,3,1,1
2,6,3,10,7,18,7,7,5,3,9,3,5,12,6,4,1,7,3,17,6,6,7,7,3,8,3,7,7,6,4,2,4,10,1,7,7,4,8,11,6,10,4,10,11,7,2,6,4,7,9,7,18,1,2,3,7,9,1,14,5,5,9,14,5,2,9,6,6,4,2,6,1,0,4,8,4,8,8,12,1
10,11,3,5,5,4,5,6,6,4,10,3,11,6,7,3,10,4,3,5,7,5,4,4,3,4,6,16,5,4,9,7,4,8,2,4,5,9,11,4,3,9,3,2,8,3,5,7,7,5,6,3,8,7,5,7,4,3,10,1,12,0,8,3,8,13,0,6,8,5,13,5,8,2,6,4,5,4,3,6,1
4,2,6,1,5,4,5,5,6,0,8,3,5,2,10,1,2,7,8,1,4,7,5,2,6,0,0,13,2,14,6,1,44,1,0,4,2,3,6,4,9,12,5,12,13,2,2,2,5,4,9,0,27,4,1,3,4,2,3,3,0,9,8,2,2,11,3,6,6,8,5,2,45,2,5,2,12,6,6,0,1
4,2,7,0,3,2,2,0,7,5,11,7,2,2,3,1,3,1,9,3,2,4,0,1,7,4,2,10,0,1,9,1,8,4,0,7,3,0,11,3,2,15,0,16,5,6,2,2,2,4,10,1,56,1,6,3,3,6,3,2,0,7,6,2,4,5,1,5,10,1,9,6,6,0,4,2,14,11,4,1,1
7,2,5,8,1,3,6,7,5,8,18,2,5,7,13,7,18,7,3,8,3,2,4,3,4,2,3,12,4,6,3,3,6,4,0,4,8,4,13,6,3,13,3,8,4,6,4,6,4,5,5,6,12,4,4,2,4,5,1,1,3,7,13,1,4,9,4,7,5,4,1,6,8,0,4,9,15,14,5,8,1
17,5,4,7,8,6,3,1,7,2,4,9,2,8,16,3,2,5,22,4,8,2,0,6,1,10,3,2,4,3,1,1,2,3,2,3,7,1,8,7,10,12,0,13,4,2,4,5,6,6,15,4,15,4,3,5,3,5,2,8,2,2,15,1,4,2,4,6,11,3,0,5,2,0,3,2,20,6,0,11,1
6,5,1,1,2,1,6,2,4,2,2,2,4,0,4,3,1,1,5,1,1,7,3,5,3,0,3,14,2,1,3,0,2,4,2,2,6,2,5,5,1,7,2,11,9,0,4,3,1,2,4,3,2,4,1,6,1,8,0,2,4,10,3,1,1,3,5,6,8,2,4,3,3,1,1,3,7,4,3,2,1
12,2,2,1,5,4,1,3,11,4,6,2,4,3,2,1,4,0,10,1,4,6,5,10,1,6,0,11,4,4,6,0,0,2,5,1,14,2,3,3,2,9,0,9,7,3,1,3,1,1,13,0,25,2,6,3,2,5,0,0,5,9,3,0,3,3,2,3,8,3,7,1,0,0,0,1,13,8,4,6,1
7,4,6,3,2,9,1,6,8,2,6,9,3,3,9,5,3,3,12,2,4,8,5,2,4,4,1,11,8,7,9,5,5,5,14,4,11,5,8,9,2,12,4,18,3,0,11,4,5,4,8,7,17,4,3,5,8,3,3,6,4,10,12,2,8,8,2,3,12,9,4,6,3,1,2,3,22,13,8,9,1
8,6,11,5,5,2,7,7,9,6,6,3,4,4,23,5,6,7,5,3,6,8,7,4,8,2,9,11,6,5,4,9,10,8,3,3,10,6,9,3,2,16,10,11,8,6,8,5,2,4,7,8,6,6,11,6,7,6,9,4,2,13,11,2,6,12,9,6,9,8,11,10,7,6,3,4,12,8,5,6,1
4,5,2,2,3,6,2,5,2,5,8,8,7,5,4,3,10,3,1,3,6,9,5,5,6,10,4,11,2,1,10,9,3,7,2,1,1,3,3,7,14,14,5,10,10,4,3,6,8,4,7,3,48,2,3,3,6,6,7,9,6,5,5,3,7,10,6,7,9,7,4,4,3,6,7,5,7,14,5,5,1
6,6,10,6,9,7,2,10,10,9,5,6,4,14,13,4,9,14,6,4,2,8,0,7,4,3,3,18,7,2,3,6,9,10,2,3,6,6,5,5,5,21,8,12,8,5,6,11,4,7,6,8,19,5,6,4,9,7,3,5,3,8,6,3,8,5,4,9,4,4,4,8,7,3,0,6,6,6,7,7,1
5,4,7,6,10,4,4,13,4,5,11,8,7,5,8,7,6,4,5,8,6,4,8,7,3,11,0,16,9,9,3,7,2,9,5,6,10,6,7,4,7,10,3,11,7,5,6,8,4,6,2,1,11,12,5,4,2,14,5,0,9,3,10,4,5,14,2,10,7,5,11,1,5,6,6,5,11,8,3,9,1
7,2,4,11,5,1,2,7,9,9,2,11,3,6,7,3,4,1,36,2,9,6,2,4,2,3,1,10,6,4,3,3,4,3,10,3,6,2,6,4,4,3,2,12,5,1,8,4,7,7,29,2,24,1,6,17,2,0,4,5,4,7,8,0,1,5,6,5,9,4,4,4,5,1,0,4,7,13,2,3,1
8,5,0,1,2,2,0,3,7,4,2,4,1,2,4,4,3,3,32,1,7,5,0,9,0,5,3,9,2,5,9,2,0,2,5,3,10,3,2,9,1,22,3,6,6,3,5,6,1,1,29,1,55,4,6,2,2,4,4,2,6,3,6,0,5,2,5,3,8,4,6,2,2,1,1,2,10,11,2,8,1
6,2,11,5,6,4,6,2,5,8,0,7,5,6,2,1,8,6,21,9,5,8,2,4,4,5,4,10,2,7,15,6,3,5,6,3,17,10,7,4,6,9,5,11,6,6,5,4,2,2,7,7,39,4,5,5,7,2,2,3,5,2,0,1,6,10,13,8,8,6,9,6,10,6,1,8,13,19,5,6,1
5,5,5,2,2,2,4,11,3,3,9,5,11,3,7,7,9,0,4,3,7,9,6,4,7,3,1,6,7,6,5,12,4,6,8,3,11,3,4,4,2,5,5,9,13,4,4,8,3,7,3,4,63,7,6,5,9,6,7,4,6,8,4,4,9,8,4,4,4,5,5,3,5,3,2,4,3,15,3,2,1
10,3,0,8,8,6,2,8,2,3,3,4,3,7,2,3,5,3,26,0,1,2,3,5,2,4,0,14,6,3,8,6,7,5,6,3,7,5,2,3,17,7,1,9,7,2,11,4,6,4,22,7,31,0,4,7,1,5,10,3,9,7,2,1,5,6,9,10,12,6,2,8,1,0,4,2,3,4,4,3,1
1,2,10,5,2,9,6,6,5,4,4,2,3,1,6,5,5,4,5,10,8,7,4,7,3,1,10,16,3,8,8,2,6,3,9,3,6,5,1,4,0,17,3,10,8,11,4,3,0,4,6,1,10,3,4,5,5,4,5,7,2,6,11,7,9,19,5,7,6,8,8,4,3,10,2,9,9,4,8,4,1
3,2,5,1,9,1,4,9,6,2,2,3,6,2,12,1,1,6,2,1,6,9,1,2,1,2,3,22,1,1,4,1,7,3,4,1,13,0,1,9,3,20,4,10,6,2,5,2,0,1,2,0,12,1,0,6,4,3,0,3,1,9,9,1,3,15,7,6,4,6,9,2,10,0,1,1,9,7,3,11,1
9,6,5,2,4,1,1,9,2,3,5,4,3,2,11,7,9,2,6,2,7,6,2,5,7,9,3,12,4,17,2,3,0,12,3,6,7,6,9,3,4,8,1,12,3,10,4,2,4,6,2,5,18,1,11,7,3,7,1,2,3,15,6,3,7,11,9,8,8,4,5,2,5,2,4,3,11,12,1,4,1
8,4,3,1,9,13,0,8,4,6,3,10,2,7,4,4,2,0,9,0,0,1,0,3,0,4,0,18,4,2,2,0,3,6,7,1,6,7,3,3,2,11,4,13,5,5,9,2,16,1,7,4,13,1,3,6,0,2,3,10,3,4,4,1,4,2,6,11,12,20,8,6,1,1,1,3,6,7,5,4,1
11,4,4,8,4,21,2,6,7,13,8,7,2,6,12,3,2,5,4,3,2,7,1,5,4,5,4,11,3,4,2,1,16,6,5,3,8,7,1,7,14,11,5,15,5,2,4,1,15,2,15,5,6,3,5,4,4,3,1,23,1,10,5,1,2,4,7,4,10,18,15,10,1,0,1,3,10,11,5,2,1
6,4,2,3,5,1,3,5,3,3,5,3,2,4,7,4,3,1,16,2,3,5,2,4,1,3,1,9,6,9,5,0,4,2,7,7,6,2,1,5,3,17,1,13,8,3,0,7,0,7,26,2,18,3,3,10,6,4,1,2,6,2,7,0,3,5,5,5,11,1,5,8,0,2,3,2,18,15,5,4,1
7,6,20,7,6,7,8,10,9,14,4,5,10,2,5,3,16,10,1,8,2,14,4,4,2,4,8,13,1,5,14,8,15,3,1,6,13,6,4,12,6,8,2,7,9,6,6,5,4,3,4,4,7,8,8,6,5,4,4,6,1,8,5,5,3,22,5,7,8,7,21,3,22,2,1,11,4,13,9,11,1
9,5,2,9,3,5,3,11,10,1,10,8,7,4,10,3,12,3,4,6,1,8,3,3,3,0,5,8,2,7,2,1,4,7,7,3,5,4,8,7,6,11,3,17,6,6,6,5,1,3,6,4,19,3,5,1,3,3,7,4,8,5,4,2,4,4,1,1,3,3,6,2,6,1,3,6,11,5,7,4,1
9,2,8,4,4,5,1,5,7,2,10,11,3,6,7,3,3,5,9,4,2,4,0,6,3,2,0,15,3,2,2,1,1,6,8,3,5,0,3,5,6,18,0,14,8,2,2,4,7,0,12,2,12,5,9,3,3,2,0,4,5,8,2,1,4,3,2,4,17,5,8,8,2,2,3,6,15,16,2,5,1
6,4,8,5,7,2,3,6,8,1,4,4,3,2,4,2,2,2,12,3,9,3,3,6,4,4,3,8,0,4,4,5,2,7,6,7,10,1,5,4,3,22,6,18,10,4,4,2,2,1,4,1,38,1,4,6,1,6,6,1,9,2,2,1,6,9,4,8,8,2,9,1,0,0,5,1,14,16,5,2,1
10,2,6,2,7,7,4,7,8,6,11,7,9,2,14,6,2,5,5,5,3,3,3,4,2,2,4,14,6,3,10,4,5,6,9,3,9,2,3,6,2,11,2,18,11,5,4,3,4,3,6,7,7,4,6,5,8,9,2,5,4,4,11,4,8,6,9,3,6,6,5,5,2,3,2,1,10,12,6,4,1
6,4,4,3,8,6,4,9,10,5,5,3,11,2,14,7,5,6,2,3,2,5,7,2,4,6,6,15,6,8,3,3,2,2,0,3,4,4,5,3,0,7,1,4,11,2,8,6,2,4,4,3,7,1,2,6,4,9,4,1,2,7,16,0,1,2,14,4,7,1,3,3,3,2,3,6,26,7,5,3,1
9,5,4,10,3,7,8,4,7,8,2,6,4,8,12,4,2,7,7,7,3,9,2,2,5,6,10,10,9,0,6,11,4,4,5,3,6,9,10,4,1,5,6,8,2,1,6,5,0,6,5,8,6,7,3,3,8,4,5,3,5,10,6,15,1,6,7,8,13,5,9,7,4,3,2,7,13,7,11,6,1
6,3,12,6,4,9,13,1,4,6,11,6,10,6,5,12,17,2,4,5,4,15,4,0,8,3,8,4,16,18,11,4,8,2,1,2,4,7,13,1,1,7,8,7,9,6,15,5,2,6,8,8,7,8,2,3,18,6,2,11,2,9,11,8,2,13,2,4,8,5,4,11,7,12,3,12,13,7,11,4,1
2,2,8,3,8,3,2,2,4,4,13,10,6,6,11,0,2,1,10,8,6,1,5,4,5,2,0,8,5,5,7,6,7,8,3,9,4,5,1,1,0,7,2,15,7,4,5,4,3,6,16,3,20,5,5,8,2,8,5,2,2,8,11,0,5,11,11,6,4,3,4,4,4,2,5,7,12,6,4,1,1
10,7,5,6,6,4,3,7,5,2,8,4,1,4,3,5,1,4,15,4,5,4,5,3,2,2,3,9,1,1,3,5,2,3,6,5,5,2,9,2,1,10,4,6,8,2,5,5,4,3,9,5,9,2,3,1,5,7,6,1,4,3,6,1,9,4,10,5,4,2,4,4,0,4,2,3,17,14,3,7,1
6,1,2,1,2,7,2,4,1,7,12,8,4,12,4,0,6,2,13,2,0,1,3,3,2,4,2,12,3,0,3,2,3,2,0,0,0,4,3,2,5,8,1,5,4,1,4,2,7,5,9,3,5,1,5,4,3,4,1,7,8,7,4,1,2,4,6,3,9,5,8,5,1,2,5,5,5,3,3,2,1
13,8,9,6,7,5,13,5,5,6,6,5,6,6,8,10,5,5,6,8,2,9,6,0,5,2,13,6,9,1,9,3,5,5,2,5,6,12,13,4,1,3,11,5,2,5,6,0,6,9,2,7,3,6,5,8,6,6,4,7,3,6,3,19,7,9,5,6,3,5,5,7,4,7,4,13,10,4,9,11,1
8,11,6,5,1,6,1,2,4,8,3,6,8,5,9,7,4,6,6,6,2,6,1,3,4,6,7,9,6,1,6,4,9,3,2,6,5,6,6,6,5,5,5,9,8,2,11,10,3,12,11,12,20,4,3,4,7,6,3,5,3,10,12,5,4,16,2,2,8,3,4,13,4,5,4,1,18,5,9,7,1
6,1,8,4,9,5,8,2,2,11,6,3,6,4,6,3,7,4,13,7,5,4,6,7,3,0,6,14,7,8,4,3,3,2,0,0,5,5,8,4,0,5,9,7,4,6,9,10,4,8,12,11,11,3,6,3,4,3,4,5,2,4,7,0,3,7,8,6,6,2,8,9,0,4,7,11,4,5,6,9,1
8,2,5,1,2,4,4,2,4,1,4,4,1,3,3,0,3,2,13,5,12,4,2,2,2,3,3,3,5,3,4,4,2,0,0,3,7,3,13,0,0,7,3,4,5,0,3,2,1,0,4,2,13,2,5,10,2,7,1,2,3,5,3,0,0,4,3,3,4,0,3,3,2,1,3,3,15,5,3,1,1
13,3,9,8,4,4,2,3,2,5,7,5,2,4,11,2,4,7,10,4,5,5,2,5,4,6,2,9,1,1,4,5,4,1,1,11,7,2,11,5,3,6,8,11,7,2,9,7,2,3,7,3,8,1,4,6,1,5,5,8,6,12,7,1,0,5,5,4,7,2,4,5,4,3,2,3,17,11,4,5,1
10,2,14,6,4,6,5,4,5,2,13,8,6,7,1,6,7,4,18,5,6,3,2,11,6,5,5,4,4,3,3,7,10,7,3,4,5,1,10,2,3,5,6,2,2,3,9,7,6,3,18,9,0,2,7,5,3,6,8,2,1,4,13,1,2,9,7,5,12,3,2,5,2,3,2,9,15,11,5,2,1
