0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,target
3,1,1,1,1,1,3,3,4,5,2,1,2,2,1,0,2,0,1,1,4,3,5,1,14,1,5,7,3,2,0,4,0,2,1,2,1,2,2,2,3,0,4,0,4,2,5,1,0,4,2,5,1,4,6,11,2,0,4,2,2,0,2,1,0,1,0,6,0,2,1,1,3,2,5,1,0,1,1,2,4,0,3,3,3,3,5,1,6,1,2
1,0,5,1,3,4,4,3,9,3,2,2,4,3,2,3,5,0,5,0,5,2,8,2,2,0,5,7,8,6,0,4,0,1,1,5,1,1,0,2,5,0,6,1,1,3,2,1,1,5,4,4,2,2,3,2,1,0,6,1,5,4,2,3,0,1,0,6,2,1,2,4,1,1,3,5,1,1,1,1,1,1,3,5,2,7,1,1,5,0,2
0,4,3,2,3,4,2,2,4,4,1,1,2,4,0,0,3,2,1,2,3,6,4,3,3,1,3,10,1,3,0,7,1,2,3,2,3,1,3,6,7,0,11,1,7,3,1,2,3,3,3,1,3,3,4,3,3,1,4,3,6,5,3,1,0,4,2,7,1,4,9,2,2,1,3,2,2,3,5,2,1,5,2,3,0,3,4,3,3,2,2
1,3,2,1,3,1,4,5,4,4,3,1,2,1,0,2,3,0,2,0,4,4,5,1,7,3,6,7,2,9,1,1,0,4,0,3,1,4,1,6,4,5,3,1,6,3,3,3,4,4,5,2,2,4,0,11,5,0,7,3,5,3,0,3,1,1,4,1,3,6,3,4,1,3,5,3,6,1,4,3,5,1,6,5,0,3,2,1,6,3,2
3,3,3,2,2,3,8,2,4,4,3,2,2,2,1,2,5,6,1,0,3,3,7,6,6,0,6,9,6,6,0,5,1,1,3,8,3,2,2,5,3,1,9,0,5,2,3,2,3,4,11,3,2,5,1,6,4,0,7,3,5,1,2,5,0,4,0,2,3,3,2,1,2,3,6,1,2,1,5,4,6,1,4,5,0,5,1,0,6,3,2
0,3,4,0,4,0,3,4,7,0,3,2,4,2,1,1,8,0,2,0,3,1,4,5,4,7,2,5,5,4,0,7,2,0,4,4,2,4,2,16,4,0,4,0,10,0,2,1,1,5,4,1,10,4,3,3,3,1,1,3,8,0,2,2,0,1,0,2,1,13,3,2,6,2,4,2,6,4,2,7,3,3,6,4,0,0,3,3,2,4,2
1,2,3,7,1,2,1,4,6,3,4,1,1,2,2,2,6,1,2,2,6,2,7,4,6,0,8,9,2,3,1,3,0,2,1,5,5,5,5,6,2,1,8,0,8,5,0,4,3,5,5,1,5,2,1,3,6,2,2,4,4,3,4,3,2,2,2,5,0,6,2,2,5,4,6,3,4,3,2,3,6,2,4,1,1,2,1,5,3,7,2
0,1,3,1,3,5,8,3,6,4,1,3,3,1,2,3,2,2,3,1,6,2,5,6,6,0,2,7,6,5,0,6,0,0,1,2,3,2,1,3,7,4,4,0,2,4,4,1,0,9,1,4,4,2,2,4,3,0,3,1,3,4,1,0,1,3,0,2,1,4,3,1,2,0,4,1,0,1,1,1,3,1,3,6,0,5,0,2,2,0,2
1,2,2,3,1,3,4,4,4,1,6,1,2,2,0,6,3,3,1,2,3,6,8,3,3,0,3,6,7,2,2,5,2,0,2,4,7,5,1,2,1,2,7,0,5,1,0,2,3,4,4,3,4,5,2,3,5,1,4,2,3,4,0,3,3,0,0,5,2,4,5,2,3,0,1,4,0,1,3,2,2,1,4,7,0,6,4,0,5,1,2
1,5,4,3,2,2,8,3,10,1,0,3,10,0,0,1,2,2,2,1,4,3,5,2,1,1,7,6,3,5,0,4,1,0,3,1,2,2,0,2,7,3,8,0,4,4,2,1,0,10,2,6,1,2,3,0,2,2,5,6,3,4,4,2,2,1,1,2,1,3,7,2,2,4,6,3,0,3,2,2,2,5,3,5,2,6,4,4,8,4,2
3,3,4,4,3,0,6,2,11,1,3,0,5,3,2,7,6,2,4,2,4,4,2,4,5,1,7,8,2,3,3,11,2,0,2,5,4,2,2,3,1,2,4,1,8,5,1,4,4,2,1,0,5,3,3,6,3,1,2,1,3,0,3,2,1,2,1,3,3,3,2,3,3,2,4,3,4,1,0,2,4,1,2,5,2,6,0,3,1,3,2
1,2,2,2,2,1,3,1,5,3,2,4,3,1,0,4,2,1,3,0,3,4,3,2,4,0,3,6,1,7,2,5,1,1,2,0,2,2,5,3,7,0,7,0,6,4,1,4,1,5,3,5,4,3,4,8,2,0,5,3,6,2,4,2,0,6,2,3,1,2,4,3,1,4,2,3,1,1,1,1,2,1,5,5,2,3,1,1,1,2,2
0,0,6,0,8,5,6,2,5,1,3,1,3,4,2,3,3,1,2,1,5,2,6,2,6,0,2,8,4,5,0,5,3,0,3,3,4,3,2,4,5,2,9,1,6,1,3,2,1,3,5,6,2,3,5,3,2,0,5,2,5,1,4,0,0,3,1,4,2,2,4,1,3,0,2,2,3,1,1,3,4,0,1,3,2,1,1,3,2,3,2
7,6,4,4,4,4,7,3,7,3,4,2,4,3,2,2,7,3,5,0,7,4,5,2,6,0,3,6,6,7,1,4,0,1,5,5,3,7,1,6,5,0,6,1,9,3,4,4,2,8,4,2,5,3,3,5,3,0,4,6,7,3,4,1,1,7,2,7,7,10,3,3,3,2,6,5,1,4,1,3,2,2,3,5,0,3,2,1,3,0,2
1,5,6,1,0,1,3,4,2,2,4,3,3,7,2,4,6,2,5,0,1,7,7,5,3,0,1,5,2,3,1,4,3,0,1,5,2,0,6,4,6,2,9,0,6,4,2,1,1,3,3,1,4,2,2,3,4,2,6,6,3,0,1,4,1,1,3,5,1,1,2,1,3,1,4,1,2,4,0,3,2,2,2,9,0,5,2,3,3,3,2
1,3,3,4,2,1,1,2,3,1,3,3,3,4,4,4,6,3,1,0,1,0,3,0,4,0,3,4,3,2,0,5,1,0,2,3,1,1,2,7,3,1,9,1,6,2,2,1,3,7,3,5,4,3,1,3,2,0,4,4,3,3,4,3,3,2,0,3,2,2,4,3,7,2,7,1,1,0,0,3,2,0,4,2,1,2,2,1,5,3,2
4,5,4,8,2,4,4,2,11,3,5,0,6,1,2,4,1,1,2,7,2,7,5,10,9,1,4,6,5,3,0,6,2,2,1,3,4,2,1,3,5,1,8,1,2,7,5,2,2,7,1,4,3,3,5,2,3,2,7,2,3,3,2,3,0,2,0,5,5,7,3,3,4,4,3,1,3,2,1,2,2,0,2,3,1,4,1,0,7,4,2
5,4,2,4,1,4,2,0,3,6,2,2,3,0,1,4,2,4,3,2,3,1,3,4,4,13,4,3,3,1,4,5,5,5,2,6,2,4,6,4,8,7,5,1,1,6,1,3,6,7,4,5,1,3,5,5,0,1,9,3,6,5,3,3,2,4,0,6,1,5,6,3,2,0,1,2,7,1,1,3,7,4,3,5,3,2,4,3,2,4,2
3,2,4,4,1,4,0,2,14,5,2,4,1,5,3,3,4,3,4,0,11,4,4,3,12,1,6,0,0,5,1,2,1,3,1,2,5,3,1,1,1,4,3,5,2,2,1,6,5,4,1,3,5,3,9,4,3,0,4,4,7,5,4,3,3,3,0,5,1,4,5,5,2,4,6,3,3,3,1,1,4,4,3,3,1,5,6,2,4,8,2
0,0,1,4,3,1,6,1,3,5,13,3,5,4,0,4,1,3,1,3,3,1,8,11,2,2,8,7,3,8,4,5,1,4,2,16,5,1,4,1,11,2,2,1,4,5,7,2,1,5,4,5,6,5,2,5,15,1,4,0,1,3,4,1,1,3,0,2,2,0,5,2,0,7,0,5,6,1,2,0,1,3,2,12,4,6,4,0,6,5,2
0,1,1,1,1,3,2,3,2,2,3,4,3,1,1,1,3,5,2,0,1,7,2,2,3,1,5,2,2,6,3,2,1,2,1,6,4,2,0,0,2,1,3,2,1,0,2,10,1,1,3,1,4,3,1,1,5,4,5,3,2,1,3,2,2,0,0,2,2,3,10,2,2,5,2,0,1,1,1,0,4,3,1,1,0,3,8,3,1,4,2
0,4,3,3,3,2,6,2,2,4,4,2,1,1,2,6,0,5,0,4,2,5,3,11,1,2,4,4,0,5,3,2,5,2,1,2,7,4,2,2,1,3,5,2,1,1,1,3,2,2,5,1,2,0,1,6,2,5,3,4,3,7,3,0,3,2,3,3,1,3,5,2,1,3,2,1,1,1,2,0,2,0,3,2,0,5,6,6,2,4,2
4,3,2,3,2,6,3,3,4,0,2,3,0,2,1,5,3,4,1,1,3,1,2,8,0,0,5,3,1,1,1,2,0,0,1,15,3,3,1,0,2,1,0,2,6,0,2,3,1,3,2,0,7,1,4,6,0,6,2,0,2,0,2,1,0,2,0,4,0,1,1,1,0,0,1,1,3,1,3,0,1,2,3,8,2,2,7,2,4,1,2
8,1,4,6,5,4,7,5,9,2,6,2,3,6,1,7,4,3,2,4,7,1,3,17,7,0,4,3,0,1,2,7,0,2,4,13,3,5,5,1,5,0,6,0,0,3,2,3,0,6,5,2,5,0,4,3,1,3,1,3,0,2,6,1,1,2,0,2,4,2,4,2,2,2,3,3,8,0,2,1,3,2,1,2,1,1,5,0,1,6,2
1,1,3,2,2,5,6,2,4,0,6,4,2,1,0,2,4,4,2,0,0,2,2,7,9,1,5,4,0,6,2,11,1,3,2,22,4,1,1,1,6,5,1,3,1,3,1,0,3,5,7,5,2,2,3,3,7,6,2,2,2,2,1,2,1,3,0,3,2,0,4,3,2,1,3,0,3,1,1,1,1,1,3,1,1,2,5,0,0,3,2
5,4,3,2,2,4,8,2,5,5,6,5,1,5,1,2,0,2,3,1,2,1,3,5,16,0,2,7,0,7,3,7,3,0,3,7,12,4,5,6,5,3,1,1,2,0,0,6,2,4,3,3,5,1,3,5,6,3,5,1,3,1,2,2,0,2,0,5,0,1,5,2,3,2,4,1,1,1,0,1,0,2,6,2,1,1,5,2,3,4,2
3,3,4,2,7,2,5,1,8,0,5,0,6,0,0,4,3,2,1,0,3,0,1,5,3,1,5,1,0,2,2,8,2,4,2,16,6,1,0,0,3,3,3,4,1,5,1,2,0,8,1,6,4,3,10,2,1,3,2,4,0,0,0,1,0,0,0,8,2,0,2,0,0,1,1,2,5,0,2,3,2,1,3,2,5,1,4,1,1,1,2
3,3,5,1,0,2,10,1,1,16,7,6,2,3,3,3,0,5,3,1,4,6,2,1,3,1,6,2,1,8,2,1,0,5,3,8,5,3,0,1,6,2,4,3,1,5,4,3,0,3,4,2,4,2,5,3,1,1,1,7,1,4,5,0,4,2,2,4,1,4,3,3,3,13,3,1,8,2,3,1,1,1,2,2,1,7,3,2,1,5,2
3,2,4,2,3,3,8,0,4,0,1,1,2,2,2,8,0,3,1,1,9,2,3,2,11,1,2,5,0,6,1,8,1,2,1,6,1,3,3,1,7,6,1,4,1,0,1,1,0,6,4,1,3,0,4,4,4,0,3,3,0,0,4,2,0,2,0,3,0,2,4,0,0,1,0,1,5,0,5,0,1,0,1,3,2,3,1,2,0,1,2
1,3,1,6,1,4,7,1,8,1,2,0,2,2,0,3,0,2,3,5,6,1,2,3,6,0,3,4,0,1,1,8,0,1,3,6,0,3,0,0,7,1,2,1,2,1,3,2,0,4,3,1,3,1,3,5,2,5,3,1,0,0,1,3,0,3,1,4,0,4,2,0,0,1,4,4,3,1,0,3,3,0,3,1,3,3,3,4,1,1,2
0,3,8,2,0,7,9,2,2,3,4,4,5,0,1,3,3,0,3,4,3,0,7,4,1,0,7,1,0,3,0,6,0,1,0,11,4,2,0,1,3,4,4,5,7,1,5,3,0,6,7,1,5,3,4,2,4,2,3,2,5,2,5,4,1,2,1,3,2,4,5,3,2,2,5,0,2,3,2,2,1,1,3,5,3,4,2,6,3,4,2
4,3,2,3,4,3,7,3,1,3,1,2,4,3,1,0,1,4,0,1,4,3,3,4,6,2,4,5,0,3,0,12,2,7,0,8,2,3,1,0,2,2,1,1,2,0,0,2,0,6,2,6,4,1,3,3,3,2,2,4,1,0,2,0,0,3,2,2,3,3,6,4,2,0,0,3,3,2,1,2,0,2,3,1,3,4,4,2,1,1,2
3,3,5,2,1,2,6,2,1,4,0,3,2,3,1,5,2,0,2,1,6,2,1,3,5,1,5,5,2,1,0,7,2,0,3,4,0,4,0,1,4,2,3,1,3,4,2,2,1,1,1,0,5,3,1,3,2,3,2,1,2,0,1,0,1,2,1,3,1,3,2,2,3,2,1,4,2,3,2,1,1,0,2,3,2,4,5,2,3,2,2
3,3,5,5,1,2,7,1,2,1,6,2,2,1,1,1,1,1,1,3,7,1,5,5,5,0,4,6,1,1,2,3,4,2,1,12,3,4,1,1,12,4,8,4,3,1,1,4,0,5,1,4,0,1,5,6,3,0,2,0,0,1,2,3,1,1,0,4,0,3,5,2,3,2,3,4,7,1,3,1,3,0,3,3,6,2,2,1,1,2,2
0,3,2,2,2,6,9,1,7,2,1,1,2,0,2,14,2,2,2,2,5,4,1,3,4,0,2,7,0,1,1,6,1,1,1,5,1,4,2,2,8,4,3,4,1,3,4,2,0,6,2,2,2,1,2,11,2,1,2,2,0,4,2,3,1,2,1,2,2,1,1,2,1,2,1,1,4,1,4,0,1,1,2,1,4,0,4,1,3,3,2
1,5,2,2,0,4,13,1,4,4,2,1,4,3,3,1,2,5,2,1,3,1,3,3,6,0,5,5,12,3,2,3,1,1,1,4,0,3,6,8,4,5,5,0,1,0,0,4,4,4,0,1,3,1,2,6,2,2,3,1,2,1,3,2,3,2,0,1,3,3,4,1,4,2,3,1,4,2,1,3,2,1,1,1,1,3,8,2,3,3,2
1,2,3,4,1,4,7,0,2,12,2,3,2,4,2,2,4,1,3,3,5,5,1,5,5,0,0,7,0,3,0,9,1,4,1,3,3,2,2,0,4,0,5,0,2,2,6,0,1,3,1,2,3,2,0,8,1,1,0,5,1,0,1,2,2,3,3,6,4,3,5,4,2,3,3,2,1,1,4,3,1,2,3,6,4,2,4,1,3,4,2
6,1,8,0,2,4,5,0,2,0,4,2,1,0,1,4,1,5,3,1,5,1,3,3,15,1,3,3,0,4,1,8,2,0,2,18,14,4,1,3,2,0,5,3,1,0,0,1,1,4,5,1,2,0,3,3,3,3,4,2,1,1,1,1,1,0,0,1,1,1,4,0,2,4,2,1,6,2,3,1,1,1,4,4,2,4,4,2,3,7,2
1,4,3,6,4,3,7,1,2,0,2,2,1,2,0,8,0,1,1,1,6,0,2,5,15,1,2,1,0,3,0,10,2,3,2,7,1,2,0,1,2,1,2,2,1,0,4,1,0,5,2,3,3,0,6,2,1,3,2,2,2,0,0,0,1,1,0,5,1,0,1,1,1,0,2,1,4,3,1,1,0,0,0,3,4,4,4,2,3,0,2
1,1,4,3,2,3,8,4,5,4,5,3,5,3,5,1,1,4,3,2,0,8,4,4,6,0,1,3,2,5,0,8,1,2,1,5,5,1,2,4,4,0,6,0,2,3,2,2,2,5,1,1,2,2,2,4,1,4,4,3,3,1,1,0,2,5,3,2,3,5,5,2,1,1,1,6,4,0,4,1,2,2,4,3,2,2,0,3,2,1,2
5,3,2,1,0,2,10,4,2,1,1,2,1,2,1,2,2,4,1,2,10,0,2,2,3,0,1,5,1,1,0,8,1,2,0,6,3,3,1,2,5,1,3,1,2,3,3,1,1,4,2,1,1,0,8,7,1,1,1,1,1,1,1,0,2,3,0,8,1,5,1,3,0,1,5,1,4,2,6,1,1,2,2,1,1,1,3,2,0,2,2
2,5,2,1,2,1,10,3,0,2,7,2,1,1,2,2,0,5,1,2,1,4,2,6,3,0,3,5,1,4,1,5,2,1,3,4,4,7,1,0,3,0,3,6,0,3,1,5,0,5,1,4,5,1,1,3,2,0,3,1,4,1,3,0,0,4,1,1,1,3,3,1,0,1,0,1,5,3,5,4,1,2,5,4,4,7,4,1,2,4,2
6,5,3,0,1,2,8,0,3,4,6,3,2,3,0,3,1,1,1,2,2,1,0,3,4,2,4,3,0,1,3,8,1,1,3,13,3,2,0,3,5,2,2,2,0,4,1,1,1,8,1,2,4,2,5,1,1,0,3,0,1,2,1,1,1,3,1,11,2,2,4,5,2,1,2,2,3,2,5,1,0,0,2,1,2,6,1,3,3,2,2
2,2,3,1,0,6,6,2,6,1,3,2,1,1,1,2,1,1,1,1,1,0,0,7,12,0,1,8,0,3,0,7,3,2,2,5,0,3,1,0,4,4,5,0,2,2,2,2,0,7,3,3,7,3,0,5,3,2,1,4,2,1,1,3,3,3,1,4,3,2,3,2,1,1,6,1,3,2,4,2,3,1,5,5,4,1,4,3,0,2,2
3,2,3,2,0,1,5,1,4,0,2,2,2,0,2,3,3,3,2,0,5,1,1,2,4,0,3,5,4,0,0,6,2,4,1,10,2,2,4,2,6,3,4,0,1,1,4,3,1,7,1,1,0,2,4,4,3,2,0,1,4,2,3,1,0,3,0,6,0,2,3,1,1,2,3,7,5,2,2,0,3,3,1,3,2,0,2,1,0,1,2
2,4,5,1,1,1,5,2,5,4,4,2,1,0,2,7,1,3,1,4,4,2,1,3,2,1,4,4,1,3,1,7,1,1,1,3,2,1,2,1,6,2,6,3,1,3,4,2,1,10,1,1,2,2,4,3,1,2,1,0,0,0,5,1,1,0,2,7,0,1,1,1,2,3,3,0,2,1,1,3,3,0,2,0,1,0,3,0,3,3,2
8,3,2,2,0,5,5,3,5,1,3,2,3,4,2,1,4,3,2,0,2,1,0,6,1,0,3,3,0,3,0,8,3,4,0,9,1,2,2,2,9,1,5,0,2,1,4,1,2,6,2,1,2,2,3,2,2,2,3,0,0,0,0,2,0,2,1,4,0,1,2,3,0,2,1,0,2,3,3,2,2,3,3,4,2,1,0,2,1,2,2
3,0,5,3,2,7,2,2,3,0,1,3,2,1,1,3,2,1,3,0,4,1,3,0,9,1,6,6,0,2,2,6,1,2,1,9,3,1,1,1,4,1,6,0,2,0,1,0,0,3,0,2,1,0,4,6,1,4,0,1,3,1,0,0,0,2,2,2,2,3,4,0,2,2,1,1,3,0,1,0,1,0,0,3,1,3,1,0,0,2,2
4,2,8,2,1,7,5,6,6,1,3,6,1,8,3,1,3,3,4,1,2,3,5,9,2,3,7,6,0,6,2,8,1,3,2,3,6,6,1,1,2,4,9,0,4,4,1,8,1,11,4,3,4,4,6,2,0,7,4,1,5,4,5,0,4,1,2,9,1,2,5,2,2,1,1,2,3,2,2,1,2,4,2,2,4,7,8,7,2,7,2
4,1,1,1,0,2,3,1,2,0,6,3,0,2,1,0,2,5,1,3,2,3,2,8,4,1,3,1,1,9,1,10,4,0,3,11,2,3,2,0,3,0,1,1,2,2,5,2,2,5,0,2,2,0,5,5,4,4,0,1,0,1,0,0,0,1,2,5,0,5,1,0,0,0,2,1,0,1,1,0,1,2,1,1,1,2,2,2,1,0,2
2,4,5,2,1,4,4,4,9,0,2,3,2,4,3,0,2,3,5,0,4,1,0,5,5,2,9,4,0,2,5,2,5,1,4,1,2,4,3,1,7,3,4,0,1,3,2,6,1,0,6,0,3,2,4,6,2,3,4,5,4,4,1,1,1,2,2,5,1,2,4,6,2,3,1,1,0,9,1,1,3,4,4,1,1,3,4,2,0,5,2
4,4,5,1,2,4,4,1,7,0,4,1,2,1,2,2,1,5,3,1,3,0,2,4,7,1,6,7,0,2,3,9,3,2,1,6,2,6,1,3,4,1,4,0,0,5,1,4,2,8,5,6,4,0,4,5,1,2,3,0,2,2,4,1,0,2,1,6,2,2,2,1,1,2,1,0,1,5,5,2,1,1,3,2,2,1,4,1,0,3,2
5,4,3,2,3,9,3,0,2,2,4,3,1,1,0,1,2,3,2,2,4,0,1,6,5,2,5,3,0,5,3,6,2,1,3,2,5,4,2,0,5,1,3,2,2,3,1,2,1,9,2,4,4,0,8,4,1,5,3,1,3,0,1,2,0,1,1,3,2,2,3,2,1,2,7,0,3,3,3,0,2,0,1,3,1,3,7,1,1,2,2
0,3,1,4,2,5,6,5,2,2,5,2,0,12,3,3,4,1,1,1,2,8,1,1,2,0,1,2,1,2,0,10,1,4,3,5,3,0,1,1,3,1,5,1,3,2,1,1,0,5,3,3,2,3,5,1,11,4,0,1,2,4,1,3,1,0,0,6,1,2,1,3,1,8,0,1,1,1,1,1,0,2,2,5,2,0,2,1,1,5,2
6,2,0,3,1,5,3,2,3,1,4,1,3,4,0,2,3,3,1,1,3,6,0,7,8,2,4,2,0,2,2,12,0,1,2,5,3,1,0,0,7,3,1,1,3,2,1,1,0,6,3,1,0,0,7,2,6,2,3,1,4,5,1,0,0,0,0,5,1,0,2,3,0,13,1,1,2,0,0,0,1,0,2,3,1,2,0,1,0,6,2
5,2,2,2,0,8,6,1,4,0,6,1,0,5,3,5,1,3,3,3,3,1,1,4,7,0,5,2,0,2,1,7,0,0,2,3,2,2,2,6,4,4,6,1,4,2,4,4,1,5,3,2,4,2,6,3,0,3,2,1,5,2,2,0,0,2,2,3,1,3,3,1,3,1,2,0,2,1,1,0,1,0,4,3,4,4,0,6,1,0,2
0,2,2,0,0,4,4,3,4,1,1,3,1,3,2,4,3,3,4,3,6,1,7,3,6,3,4,3,2,3,2,8,4,2,4,7,1,4,0,2,4,1,2,0,1,1,1,1,2,3,9,0,0,2,3,1,0,3,3,0,6,2,1,3,1,2,1,6,1,3,3,2,2,0,1,1,2,4,4,2,4,4,1,3,1,7,6,2,3,2,2
3,4,6,3,0,4,8,0,4,1,5,1,4,1,1,5,0,1,2,0,7,0,3,7,3,1,4,4,0,0,0,9,0,2,3,8,15,8,1,1,5,5,4,2,0,5,2,6,0,3,7,2,1,0,5,5,2,6,2,2,2,0,4,1,2,1,1,6,0,4,1,1,1,2,0,2,2,2,2,0,1,2,4,0,0,4,0,1,6,3,2
2,2,4,1,2,7,7,1,2,2,3,2,0,3,3,9,2,5,2,1,0,4,0,6,20,2,3,5,0,2,3,14,2,1,4,2,7,2,1,0,1,2,2,2,1,4,1,4,1,4,4,5,4,0,3,1,3,4,2,3,2,1,3,0,0,0,0,3,1,2,2,2,1,0,1,1,3,4,1,0,3,0,0,2,2,5,4,0,0,2,2
5,4,2,2,2,8,7,2,4,0,6,1,0,2,2,7,3,3,2,2,2,2,5,3,7,1,5,7,0,1,3,5,1,3,2,3,0,2,0,2,3,3,7,0,2,2,3,2,4,2,6,1,2,2,6,8,2,3,3,2,4,1,2,1,1,0,1,7,1,6,2,2,2,2,1,1,0,1,2,4,0,2,5,8,1,5,3,1,3,0,2
7,6,4,0,0,7,0,2,4,4,4,3,1,4,3,2,1,2,1,0,2,3,2,5,6,0,5,3,7,2,1,8,5,2,1,4,4,4,3,1,1,2,5,1,3,4,1,5,5,3,2,0,3,1,7,7,2,0,3,0,0,1,1,1,0,1,3,3,3,3,1,3,1,3,2,3,4,1,2,4,3,3,2,5,1,3,5,1,4,2,2
1,5,0,1,2,6,9,2,4,2,0,1,2,1,0,2,1,3,1,1,6,1,5,6,13,0,0,1,0,5,2,9,3,3,1,4,1,3,0,0,3,0,2,0,1,1,1,2,0,4,2,2,4,0,9,7,1,1,2,2,1,1,0,1,0,0,1,3,1,4,3,0,1,0,2,3,2,1,1,0,1,0,5,2,2,2,5,3,1,0,2
3,4,7,1,0,6,6,0,9,2,3,1,0,0,2,2,0,1,0,1,6,0,1,7,16,0,7,3,2,0,3,11,3,2,3,5,0,4,3,1,12,3,1,1,1,3,3,3,1,3,3,1,2,2,6,2,1,4,4,1,2,0,3,2,0,2,1,6,4,3,2,2,0,0,2,1,1,4,1,0,1,2,2,4,1,3,5,4,3,2,2
3,6,2,1,1,5,3,1,3,1,0,2,1,1,0,1,1,2,3,1,8,0,3,3,5,1,3,3,0,5,3,9,2,1,2,7,2,3,0,3,2,5,4,1,3,2,1,1,0,2,2,4,5,1,6,9,1,4,0,8,0,1,3,0,0,4,1,9,2,3,3,3,0,0,2,2,2,0,3,0,4,1,3,1,1,3,6,3,1,1,2
7,2,6,2,0,5,12,2,3,1,4,3,1,1,0,4,1,3,5,2,3,0,0,1,4,1,5,3,1,2,0,8,0,2,1,4,1,1,0,3,5,2,1,3,1,2,6,1,1,4,4,4,3,0,6,4,0,2,0,0,0,5,1,0,2,5,1,7,4,2,2,3,0,4,0,2,1,0,1,0,0,0,3,2,2,5,3,3,1,3,2
3,2,4,2,1,3,11,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,2,0,1,0,0,1,2,1,0,3,0,0,0,2,0,3,2,0,0,0,0,1,3,0,1,1,2,0,0,1,1,0,1,0,1,1,2,0,0,7,0,0,0,0,0,0,1,0,0,3,1,1,1,0,1,0,0,0,0,2,0,3,3
0,0,0,1,0,0,10,1,0,0,0,1,3,0,0,0,0,1,0,0,0,1,4,0,0,0,3,0,1,0,0,1,1,2,0,0,0,0,2,0,0,0,2,0,3,1,1,0,0,1,4,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,2,1,0,1,3,0,1,1,2,0,1,2,0,0,0,0,0,0,1,0,1,3
0,0,1,1,0,0,6,0,2,1,1,1,3,2,3,1,0,0,0,0,0,1,4,1,0,2,2,3,0,1,1,1,0,1,0,0,0,0,2,0,0,4,0,2,1,0,1,2,0,1,6,2,1,3,0,0,0,0,1,0,3,1,2,1,0,2,1,0,2,5,2,0,2,0,3,0,1,1,1,0,0,1,0,0,3,1,0,0,2,0,3
1,1,1,1,1,1,0,4,0,0,1,0,2,1,0,0,0,1,0,0,0,1,3,1,0,2,0,0,0,1,0,1,3,0,2,0,1,2,0,0,0,2,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,4,2,0,4,0,0,2,1,0,0,2,0,1,1,1,0,0,0,0,2,1,0,1,1,1,0,0,1,0,2,1,0,0,3
1,0,2,0,0,2,8,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,2,0,1,2,0,1,0,0,1,2,0,0,0,2,1,0,1,2,0,2,0,0,1,3,0,4,0,3,1,0,0,0,0,2,0,0,3,2,0,3,0,2,0,1,1,0,2,0,0,1,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,3
1,2,0,0,0,0,8,0,0,2,6,1,2,7,2,0,1,0,0,0,0,3,2,1,0,0,3,0,0,3,0,0,0,4,0,0,0,1,1,0,4,1,1,0,0,0,1,2,2,2,5,2,3,1,0,0,0,0,0,0,0,1,1,1,1,0,3,2,0,1,0,1,0,6,1,1,1,2,0,2,3,2,1,0,0,0,0,2,1,1,3
0,1,0,1,3,0,13,3,0,0,1,0,1,3,1,0,1,0,0,0,0,0,3,0,0,2,4,2,0,0,0,1,0,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,5,0,2,0,3,0,1,0,3,0,3,0,2,1,0,1,0,0,0,2,3,0,1,3
6,1,7,0,0,0,4,1,1,0,1,4,1,1,1,0,0,0,0,0,2,1,7,0,0,0,3,0,1,4,0,0,0,1,0,1,2,2,0,0,0,3,1,2,2,0,1,1,1,4,0,2,1,0,1,0,0,0,0,1,0,3,0,0,1,0,0,2,0,1,2,1,0,0,0,0,2,0,0,2,0,0,1,0,2,0,0,1,0,3,3
1,0,0,0,3,1,1,1,0,0,0,1,1,1,1,0,3,1,0,0,0,0,3,1,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,2,2,2,0,2,0,0,1,0,0,0,3,1,0,1,0,0,1,2,0,0,2,0,1,0,2,0,0,1,0,3,2,0,0,0,1,0,0,0,0,1,5,0,0,3
3,1,9,0,3,0,3,2,0,0,0,0,1,3,2,1,1,0,1,0,2,3,3,1,2,0,4,1,0,0,0,1,0,0,0,0,0,2,1,1,0,4,0,0,1,0,1,0,1,2,1,0,2,2,2,0,1,0,0,0,0,0,1,0,2,0,0,7,0,0,0,0,2,1,0,2,2,0,1,0,2,0,2,0,2,0,0,3,1,2,3
